row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
122,정상운영,37.37886232,인공암벽장,시흥시,장곡동,126.7892983,경기도,캐치 클라이밍 짐,경기도 시흥시 장현장곡로 2(장곡동),경기도 시흥시 장곡동 251
123,정상운영,37.40182359,인공암벽장,안양시,관양동,126.9753547,경기도,실내암벽 클라임홀릭,경기도 안양시 동안구 인덕원로30번길 18(관양동),경기도 안양시 동안구 관양동 1489-9
124,정상운영,37.43027793,인공암벽장,성남시,,127.1298651,경기도,클라임 어스,경기도 성남시 중원구 성남대로 1126(성남동),경기도 성남시 중원구 성남동 4123 메가프라자
125,정상운영,37.48182209,인공암벽장,관악구,봉천동,126.9503819,서울특별시,더월클라이밍(주) 서울대지점,서울특별시 관악구 남부순환로 1801(봉천동),서울특별시 관악구 봉천동 874-4
126,정상운영,37.40207678,인공암벽장,성남시,,127.1061104,경기도,손 클라이밍 앤 홀드샵,경기도 성남시 분당구 대왕판교로 670(삼평동),경기도 성남시 분당구 삼평동 682 유스페이스2
127,정상운영,37.35461901,인공암벽장,군포시,당정동,126.9510872,경기도,볼더팝,경기도 군포시 공단로104번길 11(당정동),경기도 군포시 당정동 317-1 용진지퍼
128,정상운영,0,인공암벽장,중구,,0,인천광역시,메트로락 클라이밍,인천광역시 중구 하늘중앙로195번길 20(중산동),인천광역시 중구 중산동 1884-2
129,정상운영,37.28056186,인공암벽장,용인시,구갈동,127.1179562,경기도,볼더메이트 주식회사,경기도 용인시 기흥구 기흥로 58(구갈동),경기도 용인시 기흥구 구갈동 681
130,정상운영,37.49001381,인공암벽장,서초구,서초동,127.0115998,서울특별시,(사)한국대학산악연맹,서울특별시 서초구 서초대로46길 65(서초동),서울특별시 서초구 서초동 1559-3 아주빌딩
131,정상운영,0,인공암벽장,수원시,,0,경기도,에픽클라임 영통,경기도 수원시 영통구 청명남로34번길 12(영통동),경기도 수원시 영통구 영통동 1010-3
132,정상운영,37.30272543,인공암벽장,수원시,천천동,126.974277,경기도,서수원클라이밍센터,경기도 수원시 장안구 하률로12번길 4(천천동),경기도 수원시 장안구 천천동 557-4 율천프라자
133,정상운영,35.2000898,인공암벽장,동래구,사직동,129.0640628,부산광역시,패밀리 클라이밍센터,부산광역시 동래구 석사로 42-1(사직동),부산광역시 동래구 사직동 71-24
134,정상운영,36.49787653,인공암벽장,동래구,,127.265434,부산광역시,락오디세이 동래,"부산광역시 동래구 안남로31번길 6, 1,2층 (낙민동)",부산광역시 동래구 낙민동 91-3 
135,정상운영,37.56225063,인공암벽장,하남시,망월동,127.1927183,경기도,브이텐클라이밍(하남미사점),경기도 하남시 미사강변동로 81(망월동),경기도 하남시 망월동 1116 미사역 큐브앤 타워
