row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
251,폐업,37.52657937,태권도,부천시,오정동,126.7860673,경기도,충호태권도장,경기도 부천시 부천로476번길 64 (오정동),
252,폐업,37.58805023,태권도,남양주시,,127.2131982,경기도,국가대표 와부 태권도,경기도 남양주시 경기도 남양주시 와부읍 덕소리 487-3번지 3층 옥탑,경기도 남양주시 경기도 남양주시 와부읍 덕소리 487-3번지 3층 옥탑
253,폐업,37.5867196,태권도,남양주시,,127.2156038,경기도,송곡 태권도,경기도 남양주시 경기도 남양주시 와부읍 덕소리 494-4번지 황록빌딩 3층,경기도 남양주시 경기도 남양주시 와부읍 덕소리 494-4번지 황록빌딩 3층
254,폐업,37.57868684,태권도,남양주시,,127.2153361,경기도,라이온즈태권도장,경기도 남양주시 경기도 남양주시 와부읍 도곡리 986-1번지 두산위즈아파트 상가 501,경기도 남양주시 경기도 남양주시 와부읍 도곡리 986-1번지 두산위즈아파트 상가 501
255,정상운영,37.31135925,태권도,안산시,,126.9051343,경기도,1등 석사경희대태권도장," 경기도 안산시 상록구 건건8길 2, 4층 (건건동, 건건 e-편한세상 주상가동) ",경기 안산시 상록구 건건8길 2
256,정상운영,34.94799177,태권도,순천시,,127.5188211,전라남도,연향 한빛 태권도장,전라남도 순천시 전라남도 순천시 연향2로,전라남도 순천시 전라남도 순천시 연향2로
257,정상운영,34.81192001,태권도,목포시,,126.3812924,전라남도,탑 태권도, 목포시 원산중앙로 96 (연산동),전남 목포시 원산중앙로 96
258,정상운영,37.49961649,태권도,강남구,,127.0659173,서울특별시,은마체육관,"서울특별시 강남구 삼성로 212 (대치동,은마상가 318호)",서울 강남구 삼성로 212
259,정상운영,37.46412511,태권도,서초구,,127.0257857,서울특별시,렛츠펀 태권짐,"서울특별시 서초구 태봉로2길 65 (우면동, 서초네이처힐4단지 상가 201호)",서울 서초구 태봉로2길 65
260,폐업,35.1233771,태권도,남구,,129.0890188,부산광역시,석포키즈태권도,부산광역시 남구 홍곡로 345 (대연동),부산광역시 남구 대연동 1170-120 참사랑교회
261,정상운영,37.30954337,태권도,안산시,,126.8190584,경기도,한양대왕호태권도장," 경기도 안산시 단원구 광덕2로 74, 상가동 204호 (초지동, 주공12단지) ",경기 안산시 단원구 광덕2로 74
262,정상운영,36.06555048,태권도,칠곡군,,128.3344472,경상북도,북삼키즈태권도 체육관,칠곡군 북삼읍 안산2길 19-7,경북 칠곡군 북삼읍 안산2길 19-7
263,정상운영,,태권도,거제시,,,경상남도,푸른나래 태권도장,"경상남도 거제시 중곡로 40, 상가동 410호 (고현동, 덕산베스트타운)","경상남도 거제시 고현동 1039 덕산1차상가 410호,411호,412호 "
264,정상운영,,태권도,진주시,,,경상남도,우정태권도장,"경상남도 진주시 범골로54번길 11, 5층 (충무공동)",경상남도 진주시 충무공동 82-5 
265,정상운영,37.61884918,태권도,홍천군,,127.767935,강원도,용인대 블랙벨트 동그라미 태권도장,강원도 홍천군 남면 양덕원로 105,강원도 홍천군 남면 양덕원리 259-13
266,정상운영,36.33142547,태권도,서구,,127.3883814,대전광역시,아랑태권도,대전광역시 서구 가장로 144(가장동),대전광역시 서구 가장동 48-5
267,정상운영,35.08779493,태권도,영도구,,129.0648636,부산광역시,KOREA 태권도,부산광역시 영도구 부산광역시 영도구 일산봉로 64,부산광역시 영도구 부산광역시 영도구 일산봉로 64
268,정상운영,0,태권도,남양주시,,0,경기도,다산주짓수종합격투기MMA태권도,경기도 남양주시 다산지금로 131(다산동),경기도 남양주시 다산동 6216-2 다산지금지구 근생8-3
269,정상운영,37.71096722,태권도,파주시,,126.7195108,경기도,운정 태권도장,"경기도 파주시 초롱꽃로 130(동패동, 파주운정신도시 디에트르 더 퍼스트)",경기도 파주시 동패동 533-1 파주운정신도시 디에트르 더 퍼스트
270,정상운영,37.67669576,태권도,고양시,,126.7471862,경기도,한빛 태권도,경기도 고양시 일산서구 중앙로 1576(대화동),경기도 고양시 일산서구 대화동 2205 태진프라자
271,정상운영,37.52767359,태권도,서구,,126.6570676,인천광역시,경희대 초은 태권도장,"인천광역시 서구 청라에메랄드로 30 (청라동, 청라자이)",인천광역시 서구 청라동 193-1 청라자이
272,정상운영,,태권도,사상구,,,부산광역시,김대현태권도체육관,"부산광역시 사상구 사상로 476, 명진빌딩 3층 (모라동)",부산광역시 사상구 모라동 841-1 명진빌딩 
273,정상운영,36.48607215,태권도,세종시,새롬동,127.2503147,세종특별자치시,새롬 서창 K-타이거즈,세종특별자치시 새롬중앙로 59(새롬동),세종특별자치시 새롬동 583 새롬빌딩
274,정상운영,,태권도,북구,읍내동,,대구광역시,계명대 밝은빛아이 태권도장,"대구광역시 북구 칠곡중앙대로126길 25, 2층 (읍내동)",대구광역시 북구 읍내동 445-1 2층 
275,정상운영,37.47736242,태권도,부평구,십정동,126.7009931,인천광역시,더샵용인대석사정무태권도장,"인천광역시 부평구 열우물로 90(십정동, 더샵부평센트럴시티)",인천광역시 부평구 십정동 289-8 더샵부평센트럴시티
276,정상운영,37.52442872,태권도,서구,신현동,126.6653212,인천광역시,경희대 태권도장,"인천광역시 서구 봉오재1로 15(신현동, 루원시티 대성베르힐)",인천광역시 서구 신현동 304-1 루원시티 대성베르힐
277,정상운영,36.61824515,태권도,청주시,용암동,127.5125614,충청북도,청솔체육관(태권도),"충청북도 청주시 상당구 중흥로 178 (용암동, 중흥마을부영e그린타운3차아파트)",충청북도 청주시 상당구 용암동  2540 중흥마을부영e그린타운3차아파트
278,정상운영,34.60962638,태권도,고흥군,남계리,127.2875804,전라남도,청동태권도장,전라남도 고흥군 고흥읍 원동남계길 5,
279,정상운영,,태권도,전주시,중화산동2가,,전라북도,전주 용인대 유도& 주짓수,"전라북도 전주시 완산구 호암로 63, 5층 (효자동2가)",전라북도 전주시 완산구 효자동2가 1317-3 
280,정상운영,36.31212503,태권도,중구,문화동,127.3975847,대전광역시,백호태권도 ,대전광역시 중구 문화로 106-1 (문화동),대전광역시 중구 문화동  676-6
281,정상운영,36.15929317,태권도,구미시,문성리,128.3474972,경상북도,바름태권도장,경상북도 구미시 고아읍 당산로 4,경상북도 구미시 고아읍 문성리 1855
282,정상운영,37.51973553,태권도,부천시,원종동,126.8070908,경기도,천지태권도장,경기도 부천시 삼작로410번길 4 (원종동),경기도 부천시 원종동  366-2
283,폐업,35.25131325,태권도,창원시,봉림동,128.6672874,경상남도,용인대중앙태권도장,경상남도 창원시 의창구 대봉로 24 (봉림동),경상남도 창원시 의창구 봉림동 713-1
284,폐업,36.60813245,태권도,청주시,산남동,127.4729493,충청북도,경희대석사태권도,"충청북도 청주시 서원구 원흥로 14 (산남동, 부영사랑으로)",충청북도 청주시 서원구 산남동 1094 부영사랑으로
285,정상운영,35.12734918,태권도,서구,풍암동,126.8819483,광주광역시,어울림태권도,광주광역시 서구 풍암순환로 191 (풍암동),광주광역시 서구 풍암동 1132 우미광장아파트
286,정상운영,35.4074125,태권도,양산시,,129.1585521,경상남도,엠케이비태권도장,경상남도 양산시 소주회야1길 5(소주동),경상남도 양산시 소주동 335-8 세계로마트
287,폐업,35.19386406,태권도,김해시,,128.7974031,경상남도,태권브이테권도,,김해시 대청로210번길 24
288,정상운영,35.49858977,태권도,밀양시,,128.7518765,경상남도,비호태권도체육관(35),밀양시 석정로 100(내이동),경남 밀양시 석정로 100
289,정상운영,37.63971538,태권도,도봉구,,127.0384906,서울특별시,성룡태권도,덕릉로59가길17,
290,정상운영,,태권도,중구,,,인천광역시,국가대표태권도장,"인천광역시 중구 하늘중앙로 193, 801,802호 (중산동)",인천광역시 중구 중산동 1882-1 
291,정상운영,37.47076857,태권도,중구,,126.6314812,인천광역시,율목경희체육관,인천광역시 중구 답동로24번길 1 (율목동),인천광역시 중구 답동로24번길 1 (율목동)
292,정상운영,,태권도,남동구,,,인천광역시,경희대 탑 태권도장,"인천광역시 남동구 백범로180번길 77, 일흥프라자 302호 (만수동)",인천광역시 남동구 만수동 80-131 일흥프라자 
293,정상운영,35.56830227,태권도,중구,,129.330929,울산광역시,동대태권도,"울산광역시 중구 도화골길 28, 남운럭기상가 5동 202호,203호,204호 (복산동)",
294,정상운영,35.19362509,태권도,광산구,,126.8335175,광주광역시,유성체육관,"광주광역시 광산구 신창로71번길 33, 상가동 303호 (신창동, 신창2차부영사랑으로아파트)",광주 광산구 신창로71번길 33
295,정상운영,37.59578755,태권도,서구,마전동,126.6758148,인천광역시,고려 청룡 태권도,인천광역시 서구 원당대로685번길 31 (마전동),인천광역시 서구 마전동  1055-1 당하3차 풍림아이원아파트 상가
296,정상운영,37.6344229,태권도,고양시,도내동,126.8719925,경기도,형제화랑태권도장,경기도 고양시 덕양구 도래울로 104 (도내동),경기도 고양시 덕양구 도내동  964 KB골든타워
297,정상운영,36.81209444,태권도,천안시,,127.1534738,충청남도,용인대 하늘빛 태권도장,충청남도 천안시 동남구 성황로 40(문화동),충청남도 천안시 동남구 문화동 1-4
298,정상운영,37.45201513,태권도,남구,,126.6450629,인천광역시,MTA태권도장,인천광역시 미추홀구 용정공원로 33,인천 미추홀구 용현동 664
299,정상운영,,태권도,북구,,,대구광역시,e그린 바람소리 태권도장,"대구광역시 북구 동천로24길 12, 상가동 지하101호 (동천동, 부영그린타운)",대구광역시 북구 동천동 914 부영그린타운 상가동 지하101호
300,정상운영,37.19942289,태권도,화성시,능동,127.0558228,경기도,S&Y유소년 체육센터&태권도,경기도 화성시 10용사로 343-2 (능동),경기도 화성시 능동 1152-5 폴리클리닉
301,정상운영,37.20953282,태권도,화성시,능동,127.0596015,경기도,용인대석사태권도,경기도 화성시 동탄지성로 143 (능동),경기도 화성시 능동 1114-2 에버스타
302,정상운영,37.00648513,태권도,안성시,,127.2526803,경기도,용인대 비호태권도장(1관),경기도 안성시 아양3로 49(옥산동),경기도 안성시 옥산동 554-1
303,정상운영,35.84287593,태권도,경주시,,129.189076,경상북도,대덕천하태권도장,경상북도 경주시  충효2길 25 (충효동),경상북도 경주시  충효2길 25 (충효동)
304,정상운영,34.98136348,태권도,광양시,,127.5794724,전라남도,MPK 태권도장,전라남도 광양시 광양읍 서평8길 23,전라남도 광양시 광양읍 구산리 770-1
305,폐업,35.16987046,태권도,북구,,126.9005698,광주광역시,용봉태권도,광주광역시 북구 서암대로 147-2 (신안동),광주 북구 서암대로 147-2
306,정상운영,37.45831295,태권도,남구,,126.6891224,인천광역시,수년복싱체육관,인천광역시 남구 경원대로845\r\n주안6동1005-5,인천광역시 남구 경원대로845\r\n주안6동1005-5
307,폐업,37.42972218,태권도,남동구,,126.7432061,인천광역시,석사 경희대 태권도,"인천광역시 남동구 인천광역시 남동구 서창남순환로 124-12, 201,202호 (서창동)","인천광역시 남동구 인천광역시 남동구 서창남순환로 124-12, 201,202호 (서창동)"
308,정상운영,35.38960717,태권도,양산시,,129.1495142,경상남도,한국체대체인지 태권도,경상남도 양산시 평산북로 54-1 (평산동),경상남도 양산시 평산동 1199 양산코아루아파트
309,정상운영,37.64793013,태권도,남양주시,,127.1458998,경기도,길라잡이 태권도장,경기도 남양주시 퇴계원읍 경춘북로558번길 3,경기도 남양주시 퇴계원읍 퇴계원리 208-13
310,정상운영,37.75165485,태권도,파주시,금촌동,126.7682735,경기도,파워태권도,경기도 파주시 금빛로 24-28(금촌동),경기도 파주시 금촌동 989-6 우성메디피아
311,정상운영,37.32666342,태권도,군포시,대야미동,126.9176901,경기도,군포 경희대 중앙석사 태권도장,경기도 군포시 대야1로15번길 5(대야미동),경기도 군포시 대야미동 660-3
312,정상운영,,태권도,제주시,,,제주특별자치도,오승도장,제주특별자치도 제주시 신광로10길 21 (연동),제주특별자치도 제주시 연동 256-6
313,정상운영,37.42882031,태권도,성남시,,127.1418924,경기도,성남태권도장,경기도 성남시 중원구 원터로17번길 23 (하대원동),경기 성남시 중원구 원터로17번길 23
314,정상운영,37.43935878,태권도,성남시,,127.158749,경기도,올림픽태권도체육관,경기도 성남시 중원구 희망로 375 (상대원동),경기 성남시 중원구 희망로 375
315,정상운영,,태권도,광명시,소하동,,경기도,거인회 태권도장,"경기도 광명시 소하로 86, 제일프라자 (소하동)",경기도 광명시 소하동 1341-2 제일프라자 
316,정상운영,37.86792407,태권도,파주시,선유리,126.8013633,경기도,경희대튼튼태권도,경기도 파주시 문산읍 독서울1길 39 (휴먼시아),경기도 파주시 문산읍 선유리 1394 휴먼시아
317,정상운영,37.44053288,태권도,시흥시,은행동,126.7991897,경기도,국제 홍익이화 태권도장,경기도 시흥시 은행고길 24(은행동),경기도 시흥시 은행동 93-3
318,정상운영,37.36955295,태권도,시흥시,능곡동,126.8062731,경기도,원 태권도장,경기도 시흥시 능곡군자로 54(능곡동),경기도 시흥시 능곡동 211-1
319,정상운영,37.32256432,태권도,시흥시,정왕동,126.6873884,경기도,용인대 아이스타 태권도장,경기도 시흥시 거북섬남로 47(정왕동),경기도 시흥시 정왕동 2713-5
320,정상운영,37.35451695,태권도,시흥시,정왕동,126.7230181,경기도,시흥 가온 태권도장,경기도 시흥시 정왕대로 56(정왕동),경기도 시흥시 정왕동 1861-1 세종월드 빌딩
321,정상운영,37.20570452,태권도,화성시,,127.0722395,경기도,와코짐,경기도 화성시 경기도 화성시 동탄중심상가2길 2,경기도 화성시 경기도 화성시 동탄중심상가2길 2
322,정상운영,37.52425246,태권도,서구,가정동,126.6701177,인천광역시,SK스탈릿백호태권도장,"인천광역시 서구 가정로 437(가정동, 루원시티 SK Leaders' VIEW)",인천광역시 서구 가정동 0 루원시티 SK Leaders' VIEW
323,정상운영,37.50408227,태권도,구로구,,126.8483929,서울특별시,한양대 박사 비룡총본관," 구로구 고척로33길 35(고척동,지하층)",서울 구로구 고척로33길 35
324,정상운영,37.46776364,태권도,부천시,옥길동,126.8223274,경기도,MTA 태권도장,경기도 부천시 옥길로 121 (옥길동),경기도 부천시 옥길동 726-2 씨티프라자
325,정상운영,37.46988212,태권도,광명시,광명동,126.8544272,경기도,광명연세정도태권도장,경기도 광명시 도덕로 63(광명동),경기도 광명시 광명동 720-7
326,정상운영,,태권도,강서구,,,서울특별시,용인대 백호 태권도장,"서울특별시 강서구 까치산로4길 41, 테마빌딩 4층 (화곡동)",서울특별시 강서구 화곡동 98-92 테마빌딩 4층 
327,정상운영,37.48864862,태권도,동작구,,126.9778247,서울특별시,이음 태권도장,"서울특별시 동작구 동작대로29길 77(사당동, 두성 상가 아파트)",서울특별시 동작구 사당동 120 두성 상가 아파트
328,정상운영,,태권도,강서구,,,서울특별시,해봉체육관,"서울특별시 강서구 공항대로41길 75 (등촌동,6층)",서울특별시 강서구 등촌동 697-0 6층 
329,정상운영,,태권도,오산시,지곶동,,경기도,용인대 박사 태권도장,"경기도 오산시 세마문학로 50, 상가동 2층 208~12호 (지곶동, e편한세상 오산세교)",경기도 오산시 지곶동 577 e편한세상 오산세교 상가동 2층 08~12호
330,정상운영,37.32352579,태권도,시흥시,정왕동,126.6883362,경기도,점핑클럽 시화MTV,경기도 시흥시 거북섬로 219 (정왕동),경기도 시흥시 정왕동 2713
331,정상운영,35.16694805,태권도,해운대구,우동,129.1329584,부산광역시,센텀체육관,부산광역시 해운대구 센텀2로 25 (우동),
332,정상운영,35.87537242,태권도,동구,각산동,128.7104055,대구광역시,베스트 태권도,"대구광역시 동구 반야월북로 123 (각산동, 각산 태영 데시앙)",대구광역시 동구 각산동  905 각산 태영 데시앙
333,정상운영,37.59375864,태권도,서구,원당동,126.7104437,인천광역시,태사랑 태권도장,인천광역시 서구 이음5로 24(원당동),인천광역시 서구 원당동 1040-1 쓰리엠타워
334,정상운영,35.63067083,태권도,북구,천곡동,129.3348248,울산광역시,건강한태권도교육관,울산광역시 북구 천곡남로 33(천곡동),울산광역시 북구 천곡동 418 삼성코아루상가
335,정상운영,36.83639033,태권도,천안시,두정동,127.1460794,충청남도,국가대표 나르샤태권도,충청남도 천안시 서북구 두정역서1길 11 (두정동),충청남도 천안시 서북구 두정동 1624 현대주택
336,정상운영,37.37971374,태권도,성남시,서현동,127.1302154,경기도,위너태권도,경기도 성남시 분당구 중앙공원로40번길 8 (서현동),경기도 성남시 분당구 서현동 94 현대근린상가
337,정상운영,,태권도,시흥시,,,경기도,경희대태권도장,"경기도 시흥시 서울대학로 172-20, 상가동 2층 204~205호 (배곧동, 한라비발디캠퍼스3차)",경기도 시흥시 배곧동 262 한라비발디캠퍼스3차 
338,폐업,,태권도,경산시,옥산동,,경상북도,서부태권도장,"경상북도 경산시 경산로44길 30, 2층 (옥산동)",경상북도 경산시 옥산동 734-3 
339,정상운영,37.20632198,태권도,화성시,영천동,127.1078452,경기도,숨비소리 태권도장,경기도 화성시 동탄순환대로29길 33(영천동),경기도 화성시 영천동 673-2
340,정상운영,37.82364171,태권도,양주시,옥정동,127.0986446,경기도,용인대 청명 태권도,경기도 양주시 옥정동로 187(옥정동),경기도 양주시 옥정동 1041-1
341,정상운영,37.83166236,태권도,양주시,고암동,127.0690568,경기도,마스터즈 태권도장,경기도 양주시 고암길 54(고암동),경기도 양주시 고암동 129
342,정상운영,37.27555597,태권도,화성시,,126.8249128,경기도,용인대 국가대표 기백 태권도장,경기도 화성시 큰나래2길 51 (새솔동),경기도 화성시 새솔동 131-1
343,정상운영,36.66787719,태권도,청주시,송절동,127.4572785,충청북도,경희대 나이리 태권도,"충청북도 청주시 흥덕구 송화로214번길 29 (송절동, 테크노폴리스우미린)",충청북도 청주시 흥덕구 송절동 850 테크노폴리스우미린
344,폐업,37.63897664,태권도,노원구,하계동,127.0697565,서울특별시,한성태권도장,서울특별시 노원구 공릉로 362 (하계동),서울특별시 노원구 하계동 208-29 신흥약국
345,정상운영,36.82733207,태권도,천안시,두정동,127.1296544,충청남도,용인대챔피온태권도,충청남도 천안시 서북구 늘푸른5길 22 (두정동),충청남도 천안시 서북구 두정동 664 골드프라자빌딩
346,정상운영,36.36145884,태권도,보령시,죽정동,126.5991205,충청남도,경희대태권도장,충청남도 보령시 지장골길 158 (죽정동),충청남도 보령시 죽정동 735-27
347,정상운영,34.81540867,태권도,목포시,상동,126.4160007,전라남도,더 행복한 태권도장,전라남도 목포시 텃골로33번길 92 (상동),전라남도 목포시 상동 264-2
348,정상운영,35.27943871,태권도,창원시,용잠리,128.6877957,경상남도,대학태권도체육관,경상남도 창원시 의창구 동읍 용잠로 34,경상남도 창원시 의창구 동읍 용잠리 214-4
349,정상운영,34.96935792,태권도,광양시,용강리,127.6110676,전라남도,용인대광양태권도장,전라남도 광양시 광양읍 와룡길 40,전라남도 광양시 광양읍 용강리 908-8
350,정상운영,,태권도,서구,서대신동3가,,부산광역시,아리랑 멋 퍼니태권도장,"부산광역시 서구 대신로 83, 2층 (서대신동3가)",부산광역시 서구 서대신동3가 203-2 
351,정상운영,35.97297552,태권도,영천시,야사동,128.9423316,경상북도,퍼펙트 유도관,경상북도 영천시 호국로 41 (야사동),경상북도 영천시 야사동 297-1 영천농협동부지점
352,정상운영,36.41086174,태권도,상주시,낙양동,128.1508002,경상북도,용인대 태풍 태권도,경상북도 상주시 경상대로 2955(낙양동),경상북도 상주시 낙양동 127-2
353,정상운영,35.86644275,태권도,전주시,송천동2가,127.1270368,전라북도,도담 태권도,전라북도 전주시 덕진구 솔내로 183(송천동2가),전라북도 전주시 덕진구 송천동2가 212-1
354,폐업,35.85648372,태권도,달서구,죽전동,128.5396931,대구광역시,해성태권도,대구광역시 달서구 와룡로56길 38 (죽전동),대구광역시 달서구 죽전동  203-2
355,정상운영,35.31911459,태권도,양산시,내송리,129.0688398,경상남도,사송 용인대 태권도장,경상남도 양산시 동면 내송큰들로 45,경상남도 양산시 동면 내송리 894-4
356,정상운영,37.50732069,태권도,하남시,감이동,127.1549118,경기도,Ktigers 감일 태권도,경기도 하남시 감일백제로 169 (감이동),경기도 하남시 감이동 512 현대타워
357,정상운영,,태권도,고양시,백석동,,경기도,경희원도태권스쿨,"경기도 고양시 일산동구 강송로 115, 중앙상가 405~406호 (백석동)",경기도 고양시 일산동구 백석동 1225 중앙상가 
358,정상운영,33.49254689,태권도,제주시,,126.542262,제주특별자치도,강호체육관본관,제주시 승천로68 (아라이동),
359,정상운영,,태권도,창원시,,,경상남도,MTA태권도장,"경상남도 창원시 의창구 팔용로 425, 화성빌딩 501,502호 (팔용동)","경상남도 창원시 의창구 팔용동 104-3 화성빌딩 501,502호 "
360,정상운영,33.49029664,태권도,제주시,,126.4775528,제주특별자치도,대호태권도장,제주시 월랑로10길 21 (노형동),제주특별자치도 제주시 월랑로10길 21
361,정상운영,36.96116693,태권도,평택시,,127.0460847,경기도,험프리스 태권도장,경기도 평택시 팽성읍 안정쇼핑로 37,경기도 평택시 팽성읍 안정리 38-8
362,정상운영,37.7227053,태권도,의정부시,,127.0414327,경기도,아빠가 가르치는 인성태권도,경기도 의정부시 전좌로156번길 17 (호원동),경기 의정부시 전좌로156번길 17
363,정상운영,37.45688813,태권도,성남시,,127.159315,경기도,글로벌 단대 태권도장," 경기도 성남시 수정구 논골로 33 (단대동,(2층)) ",경기 성남시 수정구 논골로 33
364,폐업,35.10074594,태권도,서구,,129.0223594,부산광역시,도림체육관,부산광역시 서구 까치고개로239번길 26 (토성동1가),부산 서구 까치고개로239번길 26
365,정상운영,37.73317249,태권도,파주시,다율동,126.7287382,경기도,경희대미르태권도,경기도 파주시 해올1길 20(다율동),경기도 파주시 다율동 757
366,정상운영,37.82413647,태권도,양주시,옥정동,127.0984808,경기도,영웅KTIGERS태권도,경기도 양주시 옥정동로 193(옥정동),경기도 양주시 옥정동 1040-8
367,정상운영,37.81787996,태권도,양주시,덕계동,127.0517007,경기도,한국체대 송무 태권도,경기도 양주시 회천중앙로 221(덕계동),경기도 양주시 덕계동 883-2
368,폐업,,태권도,경주시,금장리,,경상북도,금장태권도장,"경상북도 경주시 현곡면 안현로 31, 세정스위츠리버 상가1동 2층",경상북도 경주시 현곡면 금장리 439 
369,정상운영,0,태권도,양산시,,0,경상남도,용인대 한국 태권도장,경상남도 양산시 동면 내송큰들1길 29,경상남도 양산시 동면 내송리 892-1
370,정상운영,35.46844689,태권도,밀양시,,128.7620574,경상남도,블랙벨트월드태권도,밀양시 상남면 밀양대로 1546-2,경남 밀양시 상남면 밀양대로 1546-2
371,정상운영,36.56823195,태권도,안동시,,128.6983818,경상북도,연세 체육관,경상북도 안동시 경북대로 442,경상북도 안동시 경북대로 442
372,정상운영,37.64900177,태권도,남양주시,,127.2387005,경기도,용인대석사청룡태권도,경기도 남양주시 경춘로1306번길 16,경기 남양주시 평내동 269-20
373,정상운영,35.48269585,태권도,밀양시,삼문동,128.7459425,경상남도,승리태권도장,경상남도 밀양시 미리벌로3길 30(삼문동),경상남도 밀양시 삼문동 736-13
374,정상운영,35.15859685,태권도,서구,쌍촌동,126.8673057,광주광역시,조선석사태권도,"광주광역시 서구 내방로241번길 10 (쌍촌동, 상무 한국아델리움)",광주광역시 서구 쌍촌동 1385 상무 한국아델리움
375,정상운영,37.7430533,태권도,강화군,갑곳리,126.5020236,인천광역시,승룡종합체육관,인천광역시 강화군 강화읍 갑룡길 76-17,인천광역시 강화군 강화읍 갑곳리 432-10 승룡태권도학원
376,정상운영,35.93121349,태권도,북구,태전동,128.5442257,대구광역시,어울림 태권도장,대구광역시 북구 영송로 65 (태전동),대구광역시 북구 태전동 1065-2
377,정상운영,35.20405342,태권도,동래구,,129.1060022,부산광역시,국민태권도,"동래구 명안로86번길 29 (명장동,3층)",
378,정상운영,0,태권도,북구,,0,광주광역시,라움 태권도,광주광역시 북구 양산택지로 93(본촌동),광주광역시 북구 본촌동 3004-3
379,정상운영,37.46681175,태권도,금천구,,126.8934444,서울특별시,선무태권도,서울특별시 금천구 범안로15길 4 (독산동),서울 금천구 범안로15길 4
380,정상운영,,태권도,남동구,논현동,,인천광역시,한미 태권스쿨,"인천광역시 남동구 논현로 42, 제일프라자 703호 (논현동)",인천광역시 남동구 논현동 636-1 제일프라자 
381,정상운영,37.59189339,태권도,서구,원당동,126.7201484,인천광역시,검단하나태권도장,"인천광역시 서구 이음4로 94(원당동, 우미린 더 헤리티지)",인천광역시 서구 원당동 1065-2 우미린 더 헤리티지
382,정상운영,35.53296564,태권도,남구,달동,129.3188208,울산광역시,동아대도담태권도,울산광역시 남구 삼산로94번길 21 (달동),울산광역시 남구 달동 1389-2
383,폐업,35.89167614,태권도,북구,침산동,128.5868043,대구광역시,아이세상2 태권도장,대구광역시 북구 성북로5길 8(침산동),대구광역시 북구 침산동 479-35
384,정상운영,35.90514724,태권도,북구,복현동,128.6189022,대구광역시,Only원 태권도장 2호점,"대구광역시 북구 복현로 173(복현동, 복현화성타운)",대구광역시 북구 복현동 539-1 복현화성타운
385,정상운영,37.32011638,태권도,용인시,성복동,127.0626685,경기도,경희대석사왕호태권도장,경기도 용인시 수지구 성복2로 226 (성복동),경기도 용인시 수지구 성복동 381-2
386,정상운영,,태권도,고양시,대화동,,경기도,태극체육관,"경기도 고양시 일산서구 대산로 251, 성저마을1단지 3층 (대화동)",경기도 고양시 일산서구 대화동 2212 성저마을1단지 
387,정상운영,37.37766391,태권도,광주시,태전동,127.2277386,경기도,케이타이거즈 태전태권도장,경기도 광주시 태성로 130-1(태전동),경기도 광주시 태전동 63-20
388,정상운영,,태권도,광주시,쌍동리,,경기도,경희대 중앙태권도장,경기도 광주시 초월읍 경충대로 1049-18,경기도 광주시 초월읍 쌍동리 187-1
389,정상운영,37.81946623,태권도,양주시,가납리,126.9818895,경기도,청기와 체육교실,경기도 양주시 광적면 지섬로198번길 27,경기도 양주시 광적면 가납리 904-10
390,정상운영,37.54927643,태권도,서구,연희동,126.6777364,인천광역시,흑추관 화랑도장,인천광역시 서구 간촌로7번길 1 (연희동),인천광역시 서구 연희동  710-7
391,정상운영,33.25624621,태권도,서귀포시,동홍동,126.5739543,제주특별자치도,I can 덕인태권도장,제주특별자치도 서귀포시 동홍중앙로66번길 18-4 (동홍동),제주특별자치도 서귀포시 동홍동 424-10
392,정상운영,33.25827245,태권도,서귀포시,동홍동,126.5722212,제주특별자치도,덕인태권도장,제주특별자치도 서귀포시 동홍중앙로 86 (동홍동),제주특별자치도 서귀포시 동홍동 84-3
393,정상운영,33.25905044,태권도,서귀포시,동홍동,126.5693413,제주특별자치도,힘찬태권도장,"제주특별자치도 서귀포시 동홍북로 10, 동홍코사마트 2층 (동홍동)",제주특별자치도 서귀포시 동홍동 588-1번지 동홍코사마트 
394,정상운영,37.48981568,태권도,서구,가좌동,126.6863701,인천광역시,가좌 스탈릿 백호태권도장,인천광역시 서구 여우재로 130(가좌동),인천광역시 서구 가좌동 308-1 JK프라자
395,정상운영,36.95580868,태권도,충주시,호암동,127.9344893,충청북도,용인대 태후 태권도,충청북도 충주시 호암토성2로 3 (호암동),충청북도 충주시 호암동 1216
396,정상운영,35.83905719,태권도,완주군,갈산리,127.0581804,전라북도,용인대 비전태권도장,전라북도 완주군 이서면 출판로 46-5,전라북도 완주군 이서면 갈산리 662-8
397,정상운영,36.304846,태권도,서구,정림동,127.3665395,대전광역시,MTA 코리아 태권도,대전광역시 서구 정림동로7번길 6(정림동),대전광역시 서구 정림동 618
398,정상운영,34.95289589,태권도,광양시,마동,127.6884603,전라남도,마동누리 태권도장,"전라남도 광양시 진등길 55-5 (마동, 송보파인빌5차아파트)",전라남도 광양시 마동 1055 송보파인빌5차아파트
399,정상운영,,태권도,경산시,양기리,,경상북도,높은하늘 태권도장,"경상북도 경산시 하양읍 서사도리7로 15, 4층",경상북도 경산시 하양읍 서사리 301 
400,정상운영,,태권도,안양시,안양동,,경기도,용인대 석사 태권도,"경기도 안양시 만안구 병목안로 125, 3층 (안양동)",경기도 안양시 만안구 안양동 759-11 3층 
