row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
1,정상운영,37.42662787,유도,연수구,옥련동,126.6451787,인천광역시,김상현 유도 GYM,인천광역시 연수구 독배로 68 (옥련동),인천광역시 연수구 옥련동 199-3
2,정상운영,37.39942055,유도,안양시,안양동,126.9174692,경기도,미스터샤크멀티짐 안양유도체육관,경기도 안양시 만안구 양화로28번길 89 (안양동),경기도 안양시 만안구 안양동 695-42
3,정상운영,37.29951766,유도,수원시,정자동,126.9908506,경기도,화랑유도관,경기도 수원시 장안구 대평로 132 (정자동),경기도 수원시 장안구 정자동 336-3 본가한정식
4,정상운영,0,유도,영천시,,0,경상북도,파이널유도짐,경상북도 영천시 시청남길 6(문외동),경상북도 영천시 문외동 40-1
5,정상운영,36.64799455,유도,홍성군,,126.6755939,충청남도,홍성유도관 내포본관,충청남도 홍성군 홍북읍 청사로48번길 10-1,충청남도 홍성군 홍북읍 신경리 1201 태경프라자
6,정상운영,37.24610249,유도,수원시,신동,127.0441308,경기도,신동 유도관,경기도 수원시 영통구 권선로908번길 63(신동),경기도 수원시 영통구 신동 938-3
7,정상운영,37.75522829,유도,파주시,금촌동,126.7750297,경기도,경일 유도관,경기도 파주시 황골로 58 (금촌동),경기도 파주시 금촌동 802-5 국자감보습학원
8,정상운영,,유도,순천시,,,전라남도,순천한국유도관특수체육(1층),"전라남도 순천시 조례못등길 13, 상가동 2층 204호 (조례동, 부영8차아파트)",전라남도 순천시 조례동 1609 부영8차아파트 
9,정상운영,34.94794863,유도,사천시,,128.0834016,경상남도,코리아 유도 멀티짐,경상남도 사천시 용강양계2길 3(용강동),경상남도 사천시 용강동 563-1
10,정상운영,,유도,관악구,,,서울특별시,엠더블유 유도&주짓수 멀티짐,"서울특별시 관악구 양녕로 13, 3층 (봉천동)",서울특별시 관악구 봉천동 911-13 
11,정상운영,37.72878761,유도,의정부시,,127.1101742,경기도,민앤마이노 엠케이(MK) 유도킁럽,경기도 의정부시 월유로 16(산곡동),경기도 의정부시 산곡동 688-5 GS프라자
12,정상운영,36.34627546,유도,서구,탄방동,127.3942549,대전광역시,탄방유도관,대전광역시 서구 탄방로7번길 71(탄방동),대전광역시 서구 탄방동 1010 다함빌딩
13,폐업,35.91415628,유도,경산시,,128.8192881,경상북도,그린유도멀티짐,경상북도 경산시 하양읍 하양로 111,경상북도 경산시 하양읍 금락리 20-1
14,정상운영,35.17003659,유도,김해시,율하동,128.8123711,경상남도,김해유도관 율하점,경상남도 김해시 율하3로 15 (율하동),경상남도 김해시 율하동 1341-2
15,정상운영,,유도,수원시,망포동,,경기도,조형수 유도관,"경기도 수원시 영통구 태장로 81, 망포동 e-타운ll 3층 307,307-1,308호 (망포동)",경기도 수원시 영통구 망포동 382-3 망포동 e-타운ll 
16,정상운영,37.65064443,유도,김포시,구래동,126.6332231,경기도,청룡유도체육관,경기도 김포시 김포한강4로420번길 88 (구래동),경기도 김포시 구래동 6874-23
17,정상운영,37.40726021,유도,연수구,동춘동,126.6710389,인천광역시,동춘RU유도GYM,인천광역시 연수구 앵고개로254번길 23(동춘동),인천광역시 연수구 동춘동 934-8
18,정상운영,0,유도,수원시,,0,경기도,김재범 유도관,경기도 수원시 영통구 도청로17번길 40 (이의동),경기도 수원시 영통구 이의동 1341-2
19,폐업,37.05214014,유도,평택시,장당동,127.0625424,경기도,JNS GYM,경기도 평택시 장당길 45 (장당동),경기도 평택시 장당동 635-5 장당동주차빌딩
20,정상운영,,유도,천안시,,,충청남도,송백 유도관,"충청남도 천안시 동남구 청당2길 118, 상가동 지하층 B02~B04호 (청당동, 청당벽산블루밍아파트)",충청남도 천안시 동남구 청당동 440 청당벽산블루밍아파트 
21,정상운영,37.2125937,유도,화성시,사강리,126.7372021,경기도,DM 유도&GYM,경기도 화성시 송산면 화성로 437,경기도 화성시 송산면 사강리 653-3
22,정상운영,37.37918426,유도,의왕시,내손동,126.9738912,경기도,브로스유도관,경기도 의왕시 계원대학로 22 (내손동),경기도 의왕시 내손동  755-1 오남프라자
23,폐업,37.31082137,유도,여주시,,127.642402,경기도,세종유도관, 여주시 도예로 83-18 ,경기 여주시 도예로 83-18
24,정상운영,35.26147349,유도,창원시,,128.5210438,경상남도,MONSTER JUDO GYM(몬스터유도짐),경상남도 창원시 마산회원구 내서읍 호계본동로 17-2,경상남도 창원시 마산회원구 내서읍 호계리 790-124 코오롱그랜드쇼핑
25,정상운영,37.54878943,유도,강동구,천호동,127.1433643,서울특별시,이승원 유도관(강동점),서울특별시 강동구 양재대로 1603 (천호동),
26,폐업,36.72484361,유도,청주시,마산리,127.5356303,충청북도,신사 합기도·유도·키즈짐,충청북도 청주시 청원구 내수읍 마산5길 11-2,충청북도 청주시 청원구 내수읍 마산리 159-5
27,정상운영,,유도,화성시,,,경기도,지명 유도관,"경기도 화성시 향남읍 행정죽전로1길 22-22, 1층",경기도 화성시 향남읍 행정리 498-7 
28,정상운영,0,유도,속초시,,0,강원도,청춘유도관,강원도 속초시 동해대로 4163(조양동),강원도 속초시 조양동 1497-5
29,정상운영,37.01130405,유도,안성시,연지동,127.2709234,경기도,안성유도관,경기도 안성시 금산길 8(연지동),경기도 안성시 연지동 5 안성농업협동조합 금산지점
30,폐업,37.37016524,유도,시흥시,정왕동,126.7286618,경기도,배곧유도클럽,경기도 시흥시 서울대학로278번길 19-14 (정왕동),경기도 시흥시 정왕동 2515 배곧프라자
31,정상운영,37.55025171,유도,강서구,염창동,126.8773969,서울특별시,파이널유도 멀티짐,"서울특별시 강서구 양천로 731 (염창동, 염창동동아3차아파트)",서울특별시 강서구 염창동 258-1 염창동동아3차아파트
32,정상운영,34.96121943,유도,순천시,조례동,127.5178391,전라남도,명성유도관,전라남도 순천시 봉화2길 93 (조례동),전라남도 순천시 조례동 957-1
33,정상운영,34.94498461,유도,광양시,,127.6949447,전라남도,광양유도관,광양시 오류로 71  (중동,
34,정상운영,35.92204207,유도,동구,봉무동,128.6407949,대구광역시,라파엘브릿지,대구광역시 동구 팔공로 259 (봉무동),대구광역시 동구 봉무동 1539-5 프라임빌딩
35,정상운영,37.54344807,유도,마포구,용강동,126.9388695,서울특별시,파이널유도멀티짐,서울특별시 마포구 토정로 255(용강동),서울특별시 마포구 용강동 494-32
36,정상운영,37.53272104,유도,강서구,,126.8393008,서울특별시,용인대 양천유도관(화곡점),서울특별시 강서구 가로공원로76길 101(화곡동),서울특별시 강서구 화곡동 354-63
37,정상운영,36.78953051,유도,증평군,초중리,127.5777282,충청북도,지오유도클럽,"충청북도 증평군 증평읍 송산로1길 17-17, 2층 202호",충청북도 증평군 증평읍 송산리 754 
38,정상운영,36.4847453,유도,세종시,소담동,127.2994052,세종특별자치시,히트유도관 소담점,세종특별자치시 한누리대로 2018(소담동),세종특별자치시 소담동 543 사이언스타운
39,정상운영,36.49404259,유도,세종시,다정동,127.2493816,세종특별자치시,세이퍼아카데미(유도&주짓수),세종특별자치시 다정중앙로 40(다정동),세종특별자치시 다정동 938 리치타워
40,정상운영,37.5472413,유도,마포구,염리동,126.9438088,서울특별시,마포유도체육관,서울특별시 마포구 백범로 111 (염리동),
41,정상운영,,유도,안산시,고잔동,,경기도,용인대 안산 유도&주짓수 체육관,"경기도 안산시 단원구 광덕3로 105, 2층 (고잔동)",경기도 안산시 단원구 고잔동 700-5 
42,정상운영,37.20051467,유도,화성시,남양리,126.8264896,경기도,남양유도관,경기도 화성시 남양읍 시청로 119,경기도 화성시 남양읍 남양리 2072-11
43,폐업,37.27092612,유도,용인시,,127.1054627,경기도,신갈유도관,"경기도 용인시 기흥구 신갈로 47-1, 2층 (신갈동)",
44,정상운영,0,유도,청주시,,0,충청북도,신사 아카데미 합기도·유도·키즈짐·주짓수,충청북도 청주시 청원구 내수읍 마산5길 11-2,충청북도 청주시 청원구 내수읍 마산리 159-5
45,정상운영,0,유도,남양주시,,0,경기도,용인대 범 유도 클럽(오남점),경기도 남양주시 오남읍 진건오남로797번길 11,경기도 남양주시 오남읍 양지리 106-3
46,정상운영,0,유도,성남시,,0,경기도,Judopia 이경근 유도관,경기도 성남시 분당구 동판교로 52 (백현동),경기도 성남시 분당구 백현동 600 제이스타빌딩
47,정상운영,0,유도,화성시,,0,경기도,유사사 유도관,경기도 화성시 남양읍 역골로 72-24,경기도 화성시 남양읍 남양리 2269-13
48,정상운영,36.3663131,유도,대덕구,,127.422836,대전광역시,드림바디 유도클럽 중리관,대전광역시 대덕구 중리서로 83(중리동),대전광역시 대덕구 중리동 362-1
49,정상운영,35.14196835,유도,동구,,126.9206454,광주광역시,광주국제유도관,광주광역시 동구 제봉로 37-1 (학동),광주 동구 제봉로 37-1
50,정상운영,37.652183,유도,고양시,삼송동,126.8895577,경기도,삼송유도회관,경기도 고양시 덕양구 삼송로 140(삼송동),경기도 고양시 덕양구 삼송동 135-2
51,정상운영,34.97306541,유도,광양시,,127.5769843,전라남도,매화유도관,전라남도 광양시 광양읍 서북3길 28,전라남도 광양시 광양읍 칠성리 937-11
52,정상운영,37.20657743,유도,화성시,영천동,127.0983117,경기도,파이널 유도 멀티짐,경기도 화성시 동탄대로 591 (영천동),경기도 화성시 영천동 658-4
53,정상운영,36.36339207,유도,서구,월평동,127.3695344,대전광역시,세이코츠 유도관,"대전광역시 서구 월평북로 11(월평동, 주공아파트)",대전광역시 서구 월평동 218 주공아파트
54,정상운영,0,유도,시흥시,,0,경기도,시흥 고잔유도 멀티짐 능곡점,경기도 시흥시 승지로59번길 3 (능곡동),경기도 시흥시 능곡동 727 서일프라자
55,정상운영,37.53369287,유도,강서구,,126.8466906,서울특별시,용인대 양천유도관 본관,서울특별시 강서구 강서로18길 16 (화곡동),서울특별시 강서구 화곡동 340-57 대강빌딩
56,정상운영,0,유도,강서구,,0,서울특별시,브로스 유도관,서울특별시 강서구 양천로26길 26 (방화동),서울특별시 강서구 방화동 180-12 용빌딩
57,정상운영,,유도,강서구,,,부산광역시,명지배움유도관,"부산광역시 강서구 명지국제9로 38, 기유타워 7층 702,703호 (명지동)",부산광역시 강서구 명지동 3358-4 
58,정상운영,37.00047582,유도,안성시,만정리,127.1721218,경기도,라이노 유도관,경기도 안성시 공도읍 공도4로 3,경기도 안성시 공도읍 만정리 817-2 우성메디컬프라자
59,정상운영,37.47279195,유도,광명시,광명동,126.8515408,경기도,광명유도관,경기도 광명시 광명로 824(광명동),경기도 광명시 광명동 339-1
60,정상운영,37.36993015,유도,시흥시,정왕동,126.730075,경기도,본  주짓수 유도,경기도 시흥시 배곧3로 96 (정왕동),경기도 시흥시 정왕동 2514 M-플러스
61,정상운영,37.25062837,유도,용인시,보라동,127.1067463,경기도,파이널 유도 멀티짐,경기도 용인시 기흥구 한보라1로64번길 10(보라동),경기도 용인시 기흥구 보라동 612-2
62,정상운영,,유도,서구,,,부산광역시,청무유도관,"부산광역시 서구 구덕로296번길 20, 2층 (동대신동2가)",부산광역시 서구 동대신동2가 422-2 
63,정상운영,35.13520761,유도,남구,대연동,129.0948587,부산광역시,용인대 팀레전드,부산광역시 남구 수영로 258 (대연동),부산광역시 남구 대연동  334-5
64,정상운영,36.80941303,유도,당진시,운산리,126.7726945,충청남도,Y멀티짐,충청남도 당진시 합덕읍 합우로 117,충청남도 당진시 합덕읍 운산리 283-1 독도횟집
65,정상운영,37.38901119,유도,연수구,송도동,126.6340328,인천광역시,바른 힘 유도관,인천광역시 연수구 컨벤시아대로230번길 54(송도동),인천광역시 연수구 송도동 98-1
66,정상운영,35.43554576,유도,울주군,덕신리,129.3092318,울산광역시,용한유도클럽,울산광역시 울주군 온산읍 온덕1길 29-4,울산광역시 울주군 온산읍 덕신리 1280-15
67,정상운영,37.25645955,유도,수원시,영통동,127.0645235,경기도,영통유도체육관,경기도 수원시 영통구 영통로345번길 6 (영통동),경기도 수원시 영통구 영통동 77-2
68,정상운영,35.21114799,유도,북구,,129.0226964,부산광역시,코리아 짐,부산광역시 북구 함박봉로 7번길 49,
69,정상운영,37.21692713,유도,화성시,동화리,126.9583832,경기도,다온유도짐,경기도 화성시 봉담읍 동화길 85,경기도 화성시 봉담읍 동화리 599-2
70,정상운영,36.61659712,유도,청주시,용암동,127.5162025,충청북도,킹스유도클럽 2호점,충청북도 청주시 상당구 중고개로141번길 13-10(용암동),충청북도 청주시 상당구 용암동 3072
71,정상운영,35.69328591,유도,달성군,,128.4706272,대구광역시,민앤마이노 유도&주짓수 현풍점,대구광역시 달성군 유가읍 테크노순환로12길 4,대구광역시 달성군 유가읍 용리 887
72,정상운영,0,유도,안성시,,0,경기도,호랑이 유도관,경기도 안성시 금광면 신양복길 1,경기도 안성시 금광면 신양복리 105-2
73,정상운영,35.21929902,유도,금정구,,129.0880091,부산광역시,부곡명문유도관,"부산광역시 금정구 부곡로 28 (부곡동, 온천리젠시타워아파트)",부산광역시 금정구 부곡동 396-2 온천리젠시타워아파트
74,정상운영,35.21266846,유도,동래구,온천동,129.0724325,부산광역시,온천 김사부유도관,부산광역시 동래구 금강로 11 (온천동),부산광역시 동래구 온천동 785-15 세기빌딩
75,정상운영,36.82262219,유도,천안시,성정동,127.1382635,충청남도,대한유도관,충청남도 천안시 서북구 서부16길 16 (성정동),충청남도 천안시 서북구 성정동 652-10 가을하늘어린이집
76,정상운영,37.67906909,유도,고양시,일산동,126.7639563,경기도,후곡유도관,경기도 고양시 일산서구 일산로 579 (일산동),경기도 고양시 일산서구 일산동 1059-1
77,정상운영,37.30396302,유도,용인시,마북동,127.1243334,경기도,용인대 구성 유도 체육관,경기도 용인시 기흥구 마북로 164 (마북동),경기도 용인시 기흥구 마북동 182 테라스가든 A빌딩
78,정상운영,,유도,양산시,,,경상남도,프라임 유도아카데미,"경상남도 양산시 동면 금오13길 16, 302호",경상남도 양산시 동면 석산리 1452-4 
79,폐업,35.13175581,유도,남구,,129.0997723,부산광역시,예성유도장,부산광역시 남구 유엔로215번길 35 (대연동),부산 남구 유엔로215번길 35
80,정상운영,,유도,중구,중산동,,인천광역시,파이널 유도 멀티짐,"인천광역시 중구 하늘별빛로65번길 7-9, 804호 (중산동)",인천광역시 중구 중산동 1886-3 
81,정상운영,37.62434548,유도,은평구,불광동,126.9202117,서울특별시,진관유도,서울특별시 은평구 통일로 912 (불광동),
82,정상운영,37.15637527,유도,오산시,오산동,127.0779655,경기도,JNS 유도 체육관,경기도 오산시 운암로 113 (오산동),경기도 오산시 오산동 919-17
83,정상운영,34.8130708,유도,무안군,남악리,126.4589515,전라남도,청춘유도관,전라남도 무안군 삼향읍 남악2로74번길 37,전라남도 무안군 삼향읍 남악리 2096
84,정상운영,0,유도,북구,,0,광주광역시,신용유도관,광주광역시 북구 첨단연신로107번길 15 (신용동),광주광역시 북구 신용동 719
85,정상운영,37.31763336,유도,안산시,고잔동,126.8328837,경기도,최강고잔유도멀티짐 고잔점,경기도 안산시 단원구 고잔2길 16 (고잔동),
86,정상운영,35.08706709,유도,강서구,신호동,128.8777905,부산광역시,해성유도스포츠클럽,부산광역시 강서구 신호산단2로 21 (신호동),부산광역시 강서구 신호동 215
87,정상운영,37.33599996,유도,안산시,선부동,126.8090467,경기도, 신안유도체육관 ,경기도 안산시 단원구 선부광장로 17 (선부동),경기도 안산시 단원구 선부동 1070-2 다이아몬드빌딩
88,정상운영,37.32073833,유도,용인시,보정동,127.1146668,경기도,파이널 유도 멀티짐,경기도 용인시 기흥구 죽전로 53 (보정동),경기도 용인시 기흥구 보정동 1208-3 야후빌딩
89,정상운영,35.02274441,유도,나주시,빛가람동,126.7917335,전라남도,나주유도관,전라남도 나주시 상야4길 22 (빛가람동),전라남도 나주시 빛가람동 203-2
90,정상운영,,유도,창원시,해운동,,경상남도,성룡유도관,"경상남도 창원시 마산회원구 3·15대로 587, 3층 (석전동)",경상남도 창원시 마산회원구 석전동 265-30 설송전산회계학원 
91,정상운영,37.25806229,유도,수원시,,127.0453851,경기도,파이널유도멀티짐,"경기도 수원시 영통구 효원로 400, 탑프라자 6층 6층 (매탄동)",경기도 수원시 영통구 매탄동 1276번지 레몬스포렉스 
92,정상운영,37.28841002,유도,수원시,,127.0005639,경기도,명근유도체육관,경기도 수원시  팔달구 화서동 743번지 ,경기도 수원시  팔달구 화서동 743번지 
93,폐업,35.38574329,유도,양산시,,129.1534588,경상남도,신화유도관,"양산시 평산중앙5길 12-1 (평산동,(1층))",경남 양산시 평산중앙5길 12-1
94,정상운영,34.74626202,유도,여수시,,127.6708734,전라남도,탑클래스 유도짐,전라남도 여수시 예울마루로 37-53 (웅천동),전라남도 여수시 웅천동 1696-3
95,정상운영,0,유도,여주시,,0,경기도,세종유도관,경기도 여주시 도예로 83-18 (오학동),경기도 여주시 오학동 280-10
96,정상운영,35.82063091,유도,수성구,범물동,128.6397897,대구광역시,JS유도클럽(지산유도관),대구광역시 수성구 지범로 190 (범물동),대구광역시 수성구 범물동 1334-1
97,정상운영,0,유도,원주시,,0,강원도,원주유도스쿨,강원도 원주시 단관길 106(단구동),강원도 원주시 단구동 1667-1
98,정상운영,37.51093465,유도,서초구,잠원동,127.0201511,서울특별시,코리아 유도 체육관,서울특별시 서초구 신반포로 333 (잠원동),서울특별시 서초구 잠원동 38-26
99,정상운영,37.49296802,유도,강남구,역삼동,127.0395415,서울특별시,트리플핏,서울특별시 강남구 논현로63길 11 (역삼동),서울특별시 강남구 역삼동 798-21
100,정상운영,37.30507675,유도,용인시,상현동,127.0827798,경기도,챔피언유도클럽,경기도 용인시 수지구 상현로88번길 2(상현동),경기도 용인시 수지구 상현동 244-2 반석빌딩
101,정상운영,35.24223809,유도,창원시,합성동,128.5902453,경상남도,용인대성무유도관,경상남도 창원시 마산회원구 합성동7길 48(합성동),경상남도 창원시 마산회원구 합성동 316-37 교연학원
102,정상운영,35.13301573,유도,서구,금호동,126.8596645,광주광역시,광주국제유도관(금호),광주광역시 서구 운천로 4(금호동),광주광역시 서구 금호동 766-13
103,정상운영,35.91416805,유도,경산시,금락리,128.8192847,경상북도,청춘유도관(경산하양점),경상북도 경산시 하양읍 하양로 111,경상북도 경산시 하양읍 금락리 20-1
104,폐업,37.43940393,유도,남구,학익동,126.660793,인천광역시,학익체육관,인천광역시 남구 한나루로357번길 5-58 (학익동),인천광역시 남구 학익동 698-1
105,정상운영,37.43944011,유도,남구,학익동,126.6646302,인천광역시,경희대태권도장,인천광역시 남구 매소홀로386번길 14 (학익동),인천광역시 남구 학익동 688-2
106,정상운영,37.46792521,유도,남구,도화동,126.6604245,인천광역시,엠에이스 태권도체육관,인천광역시 남구 석정로 226 (도화동),인천광역시 남구 도화동 90-9
107,폐업,37.45581917,유도,남구,용현동,126.6408811,인천광역시,용인대유도체육관,인천광역시 남구 낙섬중로 94 (용현동),인천광역시 남구 용현동 558-14
108,폐업,37.46282105,유도,남구,숭의동,126.6514637,인천광역시,부광태권도아카데미,인천광역시 남구 독정이로 82 (숭의동),인천광역시 남구 숭의동 201-39
109,폐업,37.45601381,유도,남구,주안동,126.6797601,인천광역시,태권도왕호체육관,인천광역시 남구 미추홀대로657번길 1 (주안동),인천광역시 남구 주안동 481-1 대송 메디컬센터
110,폐업,37.45570651,유도,남구,주안동,126.684766,인천광역시,한맥프로태권도,인천광역시 남구 동주길97번길 2 (주안동),인천광역시 남구 주안동 412-30
111,정상운영,37.46124901,유도,남구,도화동,126.6739551,인천광역시,전승태권도,인천광역시 남구 석바위로 7 (도화동),인천광역시 남구 도화동 387-9 은하빌딩
112,폐업,37.45570651,유도,남구,주안동,126.684766,인천광역시,주안태권도체육관,인천광역시 남구 동주길97번길 2 (주안동),인천광역시 남구 주안동 412-30
113,정상운영,37.9099654,유도,동두천시,생연동,127.0553834,경기도,J&k 유도클럽,경기도 동두천시 중앙로 320 (생연동),경기도 동두천시 생연동 555-4
114,폐업,37.44365445,유도,남구,학익동,126.6727794,인천광역시,신기검도관,인천광역시 남구 주승로 22 (학익동),인천광역시 남구 학익동 649 정진프라자
115,정상운영,37.45831295,유도,남구,주안동,126.6891224,인천광역시,탑 복싱 체육관,인천광역시 남구 경원대로 845 (주안동),인천광역시 남구 주안동 1005-5 남동농협
116,폐업,37.43943352,유도,남구,학익동,126.6712655,인천광역시,용인대백학체육관,인천광역시 남구 매소홀로446번길 4 (학익동),인천광역시 남구 학익동 677-2
117,폐업,37.46782058,유도,남구,,126.6603843,인천광역시,SM태권도 건강증진센타,인천광역시 남구 석정로228번길 4 (도화동),인천광역시 남구 도화동 90-9
118,정상운영,35.11714353,유도,남구,진월동,126.8995062,광주광역시,용인대 김대욱 유도관(진월점),광주광역시 남구 서문대로654번길 8 (진월동),광주광역시 남구 진월동 438
119,정상운영,37.19355376,유도,화성시,,127.0738363,경기도,지명유도관,"경기도 화성시 경기도 화성시 동탄솔빛로 54 (반송동, 엔타워 201호)","경기도 화성시 경기도 화성시 동탄솔빛로 54 (반송동, 엔타워 201호)"
120,정상운영,35.06010408,유도,화순군,향청리,126.9849586,전라남도,화경유도관,전라남도 화순군 화순읍 중앙로 36-2,전라남도 화순군 화순읍 향청리 67-7
121,정상운영,35.1617566,유도,동구,계림동,126.9290075,광주광역시,바른유도관,광주광역시 동구 필문대로 94 (계림동),
122,정상운영,37.21709876,유도,화성시,,126.9749431,경기도,선인유도관,"경기도 화성시 경기도 화성시 봉담읍 와우안길 65, 4층","경기도 화성시 경기도 화성시 봉담읍 와우안길 65, 4층"
123,정상운영,37.20050395,유도,화성시,,127.071757,경기도,용인대 정진 유도관,경기도 화성시 경기도 화성시 동탄중심상가1길 5 (반송동),경기도 화성시 경기도 화성시 동탄중심상가1길 5 (반송동)
124,정상운영,37.13359156,유도,화성시,,126.9122938,경기도,화성 유사사 유도관,"경기도 화성시 경기도 화성시 향남읍 발안로 35, 4층","경기도 화성시 경기도 화성시 향남읍 발안로 35, 4층"
125,폐업,37.20713152,유도,화성시,,127.1100646,경기도,김재범유도관,경기도 화성시 경기도 화성시 동탄순환대로 701,경기도 화성시 경기도 화성시 동탄순환대로 701
126,폐업,37.42405435,유도,남동구,서창동,126.7505733,인천광역시,구환 유도 멀티짐 1관,인천광역시 남동구 서창남로 50 (서창동),
127,폐업,37.12512843,유도,화성시,,126.9221071,경기도,김경진 유도관,"경기도 화성시 경기도 화성시 향남읍 행정죽전로1길 22-22, 1층","경기도 화성시 경기도 화성시 향남읍 행정죽전로1길 22-22, 1층"
128,정상운영,37.21094283,유도,화성시,,127.0383574,경기도,천지유도체육관,"경기도 화성시 경기도 화성시 병점로 37-6  (진안동,메트로프라자 507호)","경기도 화성시 경기도 화성시 병점로 37-6  (진안동,메트로프라자 507호)"
129,정상운영,37.51245214,유도,송파구,방이동,127.1224919,서울특별시,한국유도원,서울특별시 송파구 위례성대로12길 13 (방이동),
130,정상운영,35.24712141,유도,금정구,구서동,129.0891355,부산광역시,구서유도관,부산광역시 금정구 금강로 442-1 (구서동),
131,폐업,37.53413406,유도,강동구,둔촌동,127.144617,서울특별시,KAF멀티짐,서울특별시 강동구 명일로 171 (둔촌동),
132,정상운영,35.85351269,유도,전주시,,127.1216736,전라북도,대한유도관,전라북도 전주시 전라북도 전주시 덕진구 솔내3길 22 (송천동1가),전라북도 전주시 전라북도 전주시 덕진구 솔내3길 22 (송천동1가)
133,정상운영,35.83194813,유도,전주시,,127.1609348,전라북도,아시아 유도 용무도 체육관,전라북도 전주시 전라북도 전주시 덕진구 가재미로 79 (인후동1가),전라북도 전주시 전라북도 전주시 덕진구 가재미로 79 (인후동1가)
134,정상운영,35.86198663,유도,전주시,,127.1265803,전라북도,아토스코리아 송천지부 주짓수&유도,전라북도 전주시 전라북도 전주시 덕진구 솔내로 133 (송천동1가),전라북도 전주시 전라북도 전주시 덕진구 솔내로 133 (송천동1가)
135,정상운영,36.90512714,유도,당진시,기지시리,126.691576,충청남도,용인대 청룡유도관,"충청남도 당진시 송악읍 기지시1길 45, 송악농협 2층",충청남도 당진시 송악읍 기지시리 333-2번지 송악농협 
136,폐업,37.65698956,유도,고양시,주교동,126.836097,경기도,중앙유도관,경기도 고양시 덕양구 호국로789번길 6 (주교동),경기도 고양시 덕양구 주교동  615-6 중앙빌딩
137,폐업,37.44505742,유도,남동구,,126.6960978,인천광역시,원진유도관,인천광역시 남동구 인천광역시 남동구 문화서로4번길 22  (구월동),인천광역시 남동구 인천광역시 남동구 문화서로4번길 22  (구월동)
138,정상운영,37.62330829,유도,고양시,토당동,126.8243405,경기도,명문유도체육관,경기도 고양시 덕양구 지도로 69 (토당동),경기도 고양시 덕양구 토당동  373-72 태환빌딩
139,정상운영,36.12881021,유도,김천시,부곡동,128.1035948,경상북도,대한유도관,경상북도 김천시 구농고6길 43-7 (부곡동),경상북도 김천시 부곡동  392-1
140,정상운영,,유도,전주시,,,전라북도,아토스코리아 송천지부 주짓수&유도,전라북도 전주시 전라북도 전주시 덕진구 솔내로 75,전라북도 전주시 전라북도 전주시 덕진구 솔내로 75
141,폐업,35.84079672,유도,전주시,,127.126188,전라북도,정도관,"전라북도 전주시 전라북도 전주시 덕진구 들사평로 62, 5층 501호 (덕진동1가, 전라북도체육회관)","전라북도 전주시 전라북도 전주시 덕진구 들사평로 62, 5층 501호 (덕진동1가, 전라북도체육회관)"
142,정상운영,37.37658173,유도,안양시,호계동,126.9564067,경기도,미스터샤크 유도멀티짐,경기도 안양시 동안구 경수대로 604 (호계동),경기도 안양시 동안구 호계동 976-10
143,정상운영,37.39341714,유도,안양시,평촌동,126.9753453,경기도,파이널 유도 멀티짐,경기도 안양시 동안구 흥안대로 440 (평촌동),
144,정상운영,37.25849459,유도,용인시,,127.1606593,경기도,K&D스포츠 유도,경기도 용인시 기흥구 동백죽전대로175번길 4-1 (중동),
145,정상운영,37.27496935,유도,용인시,,127.1466815,경기도,유도융합발달센터,"경기도 용인시 기흥구 어정로 134-24, B107호 (중동, 라온705)",
146,폐업,37.38703902,유도,안양시,호계동,126.9461554,경기도,안양 진영유도관,경기도 안양시 동안구 시민대로 118 (호계동),
147,폐업,36.33371426,유도,서구,내동,127.3727943,대전광역시,힘찬유도관,대전광역시 서구 동서대로 993 (내동),
148,정상운영,35.57715974,유도,정읍시,수성동,126.855366,전라북도,정읍유도교실,전라북도 정읍시 샘골로 82 (수성동),
149,정상운영,35.10268316,유도,사하구,괴정동,128.998366,부산광역시,한국유도관,부산광역시 사하구 낙동대로 162 (괴정동),부산광역시 사하구 괴정동 285-12
150,정상운영,37.39491035,유도,안양시,안양동,126.9261202,경기도,안양용인대오성유도체육관,경기도 안양시 만안구 관악대로 9 (안양동),
151,정상운영,35.83817671,유도,남구,봉덕동,128.598964,대구광역시,용인대 정진유도교실,대구광역시 남구 효성로 56 (봉덕동),대구광역시 남구 봉덕동  1292-5
152,정상운영,35.84821929,유도,경주시,,129.210224,경상북도,한국체대유도관,경상북도 경주시  봉황로 98 (북부동),경상북도 경주시  봉황로 98 (북부동)
153,정상운영,35.23322415,유도,창원시,,128.5018119,경상남도,경남유도관,"경상남도 창원시 마산회원구 내서읍 삼풍로 86, 지하층 1호 (현대상가)","경상남도 창원시 마산회원구 내서읍 삼풍로 86, 지하층 1호 (현대상가)"
154,정상운영,37.74624477,유도,파주시,당하동,126.7504219,경기도,용인대 드림유도체육관,경기도 파주시 당하길 27 (당하동),경기도 파주시 당하동 201-15 티엠프라자
155,정상운영,37.75142767,유도,파주시,금촌동,126.7683419,경기도,엠핏유도관,경기도 파주시 금빛로 4-1 (금촌동),경기도 파주시 금촌동 989-7 동원프라자
156,폐업,37.46693344,유도,남동구,,126.7146969,인천광역시,한국용인대유도관,"인천광역시 남동구 인천광역시 남동구 용천로 8, 5층 (구월동, 세정빌딩)","인천광역시 남동구 인천광역시 남동구 용천로 8, 5층 (구월동, 세정빌딩)"
