row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
175,정상운영,농구,성남시,정자동,경기도,JE 농구교실,경기도 성남시 분당구 내정로 58(정자동),경기도 성남시 분당구 정자동 117-1 스포라이프 스포츠센타
176,정상운영,농구,성남시,야탑동,경기도,K 스포츠클럽,경기도 성남시 분당구 야탑로 32(야탑동),경기도 성남시 분당구 야탑동 537-6 삼부빌딩
177,정상운영,농구,화성시,상리,경기도,나이츠 농구교실 봉담점,경기도 화성시 봉담읍 상리2길 51,경기도 화성시 봉담읍 상리 690-3
178,정상운영,농구,관악구,봉천동,서울특별시,하이 점프 짐,서울특별시 관악구 관악로40길 47(봉천동),서울특별시 관악구 봉천동 1000 현대상가
179,정상운영,농구,창원시,,경상남도,프렌즈농구교실,경상남도 창원시 성산구 대원로27번길 22(대원동),경상남도 창원시 성산구 대원동 96-7
180,정상운영,농구,창원시,,경상남도,점프유소년클럽,경상남도 창원시 성산구 삼정자로72번길 33(성주동),경상남도 창원시 성산구 성주동 163-3 미래빌딩
181,정상운영,농구,부천시,상동,경기도,스포츠킹덤,경기도 부천시 상동로 87(상동),경기도 부천시 상동 544-4 가나베스트타운 쓰리
182,정상운영,농구,부산진구,,부산광역시,양정 어썸 스포츠 센터,부산광역시 부산진구 양지로11번길 67(양정동),부산광역시 부산진구 양정동 350-8
183,정상운영,농구,부산진구,,부산광역시,뉴키즈 스포츠클럽,"부산광역시 부산진구 가야대로 597(가야동, 한신센타뷰)",부산광역시 부산진구 가야동 56-2 한신센타뷰
184,정상운영,농구,창원시,성주동,경상남도,드림농구아카데미,경상남도 창원시 성산구 삼정자로72번길 33(성주동),경상남도 창원시 성산구 성주동 163-3 미래빌딩
185,정상운영,농구,양주시,고읍동,경기도,고려대스포츠아카데미,경기도 양주시 청담로42번길 42(고읍동),경기도 양주시 고읍동 420-2
186,정상운영,농구,수원시,곡반정동,경기도,라온스포츠클럽,경기도 수원시 권선구 곡반정로 64-40(곡반정동),경기도 수원시 권선구 곡반정동 346-2
187,정상운영,농구,시흥시,대야동,경기도,비브라더스,경기도 시흥시 은계중앙로306번길 32(대야동),경기도 시흥시 대야동 665-1
188,정상운영,농구,천안시,신방동,충청남도,KBA 농구교실,충청남도 천안시 동남구 풍세로 644(신방동),충청남도 천안시 동남구 신방동 266-1
189,정상운영,농구,하남시,,경기도,코리아 바스켓볼 아카데미(팀코리아),경기도 하남시 초이로126번길 45(초이동),경기도 하남시 초이동 152-2
190,정상운영,농구,과천시,,경기도,링담농구교실,경기도 과천시 관문로 130(중앙동),경기도 과천시 중앙동 36 1단지상가
191,정상운영,농구,계양구,효성동,인천광역시,농구스포츠클럽,인천광역시 계양구 효서로 17(효성동),인천광역시 계양구 효성동 623-110
192,정상운영,농구,계양구,계산동,인천광역시,경희 짐플레이 스포츠,인천광역시 계양구 계산새로65번길 15(계산동),인천광역시 계양구 계산동 1063-2 서협빌딩
193,정상운영,농구,구리시,,경기도,박스타아카데미,경기도 구리시 동구릉로 247-11(인창동),경기도 구리시 인창동 14-21
194,정상운영,농구,구리시,,경기도,인사이드 바스켓볼,경기도 구리시 코스모스길215번길 40(토평동),경기도 구리시 토평동 28-6
195,정상운영,농구,구리시,,경기도,보람아카데미,경기도 구리시 벌말로128번길 48(토평동),경기도 구리시 토평동 317
196,정상운영,농구,기장군,예림리,부산광역시,더 그릿 정관(THE GRIT JEONGGWAN),부산광역시 기장군 정관읍 예림1로 75-1,부산광역시 기장군 정관읍 예림리 610-4
197,정상운영,농구,부평구,삼산동,인천광역시,SK나이츠 유소년농구교실,인천광역시 부평구 체육관로 60(삼산동),인천광역시 부평구 삼산동 458-1 삼산월드체육관
198,정상운영,농구,송파구,잠실동,서울특별시,삼성리틀썬더스 잠실본점,"서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 1215호 (문정동)",서울특별시 송파구 문정동 642 송파 테라타워2 B동 1215호
199,정상운영,농구,양산시,,경상남도,바스켓몽스포츠,경상남도 양산시 명동5길 21-1(명동),경상남도 양산시 명동 344-18
200,정상운영,농구,남양주시,,경기도,팀 리얼,경기도 남양주시 와부읍 궁촌로64번길 11,경기도 남양주시 와부읍 도곡리 669-30
201,정상운영,농구,성동구,금호동2가,서울특별시,홍익스포츠,서울특별시 성동구 무수막길 74(금호동2가),서울특별시 성동구 금호동2가 513-1 동그라미 어린이집
202,정상운영,농구,남양주시,,경기도,스티즈 농구교실 다산점,경기도 남양주시 다산순환로 432(다산동),경기도 남양주시 다산동 6130-5 다산진건지구 근생 3-2-2
203,정상운영,농구,이천시,무촌리,경기도,KC 스포츠 아카데미,경기도 이천시 부발읍 무촌로 21-53,경기도 이천시 부발읍 무촌리 412
204,정상운영,농구,원주시,,강원도,와이키키스포츠,강원도 원주시 행구로 162(행구동),강원도 원주시 행구동 1747-6
205,정상운영,농구,원주시,,강원도,JBC,강원도 원주시 남원로 551(명륜동),강원도 원주시 명륜동 555 원주국민체육센터
206,정상운영,농구,원주시,,강원도,제이비씨,강원도 원주시 지정면 하차면길 11,강원도 원주시 지정면 신평리 207
207,정상운영,농구,수원시,입북동,경기도,KT유소년농구교실,경기도 수원시 권선구 입북로 16(입북동),경기도 수원시 권선구 입북동 249-9
208,정상운영,농구,원주시,,강원도,원주 주니어 농구교실 협동조합,강원도 원주시 행구로 397-4(행구동),강원도 원주시 행구동 700-1
209,정상운영,농구,시흥시,정왕동,경기도,"(주)제이디케이스포츠, 퍼스트농구교실",경기도 시흥시 봉화로143번길 21(정왕동),경기도 시흥시 정왕동 125-1
210,정상운영,농구,유성구,학하동,대전광역시,김영수농구교실,대전광역시 유성구 학하북로 75-21(학하동),대전광역시 유성구 학하동 716-7
211,정상운영,농구,송파구,잠실동,서울특별시,STG 스포츠,"서울특별시 송파구 올림픽로 111, 잠실엘스 A동 301, 302호 (잠실동)","서울특별시 송파구 잠실동 19-8 잠실엘스 A동 301, 302호 "
212,정상운영,농구,금정구,,부산광역시,조이플레이 하늘코트,부산광역시 금정구 금강로 528(구서동),부산광역시 금정구 구서동 192-1 새롬빌딩
213,정상운영,농구,춘천시,퇴계동,강원도,제이킴 스포츠클럽,강원도 춘천시 솟발1길 10(퇴계동),강원도 춘천시 퇴계동 500-10
214,정상운영,농구,송파구,삼전동,서울특별시,오바른짐,서울특별시 송파구 백제고분로 270(삼전동),서울특별시 송파구 삼전동 180-4
215,정상운영,농구,무안군,남악리,전라남도,코비짐 더 바스켓볼,전라남도 무안군 삼향읍 남악4로82번길 7,전라남도 무안군 삼향읍 남악리 1492
216,정상운영,농구,고양시,,경기도,아테네 농구교실,경기도 고양시 덕양구 통일로 1080(내유동),경기도 고양시 덕양구 내유동 297-15
217,정상운영,농구,수성구,수성동4가,대구광역시,더 퍼스트 스포츠에듀케이션,대구광역시 수성구 들안로 359(수성동4가),대구광역시 수성구 수성동4가 1023-45
218,정상운영,농구,시흥시,능곡동,경기도,피포유스포츠 장현,경기도 시흥시 능곡번영길 25(능곡동),경기도 시흥시 능곡동 211-3
219,정상운영,농구,청주시,송절동,충청북도,클린샷 농구교실 테크노폴리스,충청북도 청주시 흥덕구 원터로 25(송절동),충청북도 청주시 흥덕구 송절동 365
220,정상운영,농구,청주시,지동동,충청북도,플로터,충청북도 청주시 흥덕구 지동로 13-28(지동동),충청북도 청주시 흥덕구 지동동 90-1
221,폐업,농구,김포시,,경기도,삼성리틀썬더스 농구교실,경기도 김포시 풍무로69번길 17(풍무동),경기도 김포시 풍무동 428
222,정상운영,농구,아산시,매곡리,충청남도,글로우스포츠(GLOW SPORTS),충청남도 아산시 탕정면 선문로254번길 78-28,충청남도 아산시 탕정면 매곡리 116
223,정상운영,농구,경산시,,경상북도,더퍼스트 스포츠 에듀케이션,경상북도 경산시 성동로 13(정평동),경상북도 경산시 정평동 187-1
224,정상운영,농구,남양주시,,경기도,리틀썬더스,경기도 남양주시 강변북로661번길 26(수석동),경기도 남양주시 수석동 351-12
225,정상운영,농구,양산시,,경상남도,두드림스포츠클럽,경상남도 양산시 물금읍 가촌동1길 46,경상남도 양산시 물금읍 가촌리 530-3
226,정상운영,농구,세종시,새롬동,세종특별자치시,더 퍼스트 농구클럽,세종특별자치시 새롬중앙로 33(새롬동),세종특별자치시 새롬동 592 새뜸프라자
227,정상운영,농구,양산시,,경상남도,두드림 농구클럽,경상남도 양산시 물금읍 물금중앙길 41-43,경상남도 양산시 물금읍 물금리 774-87
228,정상운영,농구,고양시,화정동,경기도,플레이짐 고양오리온스농구클럽,경기도 고양시 덕양구 화중로104번길 24(화정동),경기도 고양시 덕양구 화정동 967 송화빌딩
229,정상운영,농구,남양주시,청학리,경기도,노원·별내 SK주니어나이츠,경기도 남양주시 별내면 청학로54번길 20,경기도 남양주시 별내면 청학리 412-6
230,정상운영,농구,여수시,학동,전라남도,플레이스포츠센터,"전라남도 여수시 학동2길 22(학동, 프라임시티)",전라남도 여수시 학동 39-13 프라임시티
231,정상운영,농구,화성시,,경기도,KBC농구교실,경기도 화성시 금곡로249번길 20-8(금곡동),경기도 화성시 금곡동 147
232,정상운영,농구,강동구,,서울특별시,프렌즈 바스켓,서울특별시 강동구 천호대로200길 29(둔촌동),서울특별시 강동구 둔촌동 582
233,정상운영,농구,강남구,개포동,서울특별시,바스(BAS) 농구클럽,서울특별시 강남구 논현로6길 17(개포동),서울특별시 강남구 개포동 1189-8 크리스탈테리아
234,정상운영,농구,북구,,광주광역시,팀케이 농구교실,광주광역시 북구 일곡로49번길 67(일곡동),광주광역시 북구 일곡동 413
235,정상운영,농구,서구,석남동,인천광역시,어반스포츠 아카데미,인천광역시 서구 서달로149번길 12-12(석남동),인천광역시 서구 석남동 469 명성빌딩
236,정상운영,농구,여주시,,경기도,럭키7,경기도 여주시 여흥로88번길 18-9(창동),경기도 여주시 창동 144-4
237,정상운영,농구,화성시,청계동,경기도,에이블농구교실,경기도 화성시 동탄대로 446(청계동),경기도 화성시 청계동 564
238,정상운영,농구,화성시,영천동,경기도,동탄SK나이츠농구교실,경기도 화성시 동탄영천로 81-5(영천동),경기도 화성시 영천동 539-16
239,정상운영,농구,용인시,고매동,경기도,비트바스켓볼 아카데미,경기도 용인시 기흥구 농서로 16(고매동),경기도 용인시 기흥구 고매동 700-3
240,정상운영,농구,서구,,인천광역시,더 퍼스트 스포츠 에듀케이션,인천광역시 서구 푸른로7번길 9(청라동),인천광역시 서구 청라동 105-57
241,정상운영,농구,서구,경서동,인천광역시,케이티와이 농구클럽,인천광역시 서구 중봉대로771번길 12(경서동),인천광역시 서구 경서동 350-53
242,정상운영,농구,용산구,이태원동,서울특별시,트리플쓰렛아카데미,서울특별시 용산구 녹사평대로46길 16(이태원동),서울특별시 용산구 이태원동 336-1
243,정상운영,농구,전주시,중화산동2가,전라북도,허재 농구 아카데미 전북지부,전라북도 전주시 완산구 어은로 55(중화산동2가),전라북도 전주시 완산구 중화산동2가 4-43
244,정상운영,농구,사하구,괴정동,부산광역시,인피니트스포츠 사하점,부산광역시 사하구 마하로48번길 26(괴정동),부산광역시 사하구 괴정동 1068-6 금빛빌딩
245,정상운영,농구,화성시,,경기도,코어바스켓볼,경기도 화성시 장지남길 36(장지동),경기도 화성시 장지동 505-4
246,정상운영,농구,고양시,지축동,경기도,라인업농구교실,경기도 고양시 덕양구 지축로 52(지축동),경기도 고양시 덕양구 지축동 0 스타스퀘어 빌딩
247,정상운영,농구,고양시,,경기도,일산우장체육관,경기도 고양시 일산동구 사리현로 143-11(사리현동),경기도 고양시 일산동구 사리현동 613
248,정상운영,농구,남양주시,호평동,경기도,스포라운드,경기도 남양주시 마치로 122(호평동),경기도 남양주시 호평동 23-61 호평승마장
249,정상운영,농구,제주시,,제주특별자치도,우스포츠컴퍼니,제주특별자치도 제주시 모시길 48-3(오라삼동),제주특별자치도 제주시 오라삼동 2288-3
250,정상운영,농구,화성시,,경기도,KGL유소년스포츠클럽,경기도 화성시 금곡로 211-89(금곡동),경기도 화성시 금곡동 319-13
251,정상운영,농구,광주시,직동,경기도,플릭 농구교실,경기도 광주시 광남안로431번길 27-1(직동),경기도 광주시 직동 144-2
252,정상운영,농구,고양시,중산동,경기도,(주)이야스콜라 일산원,"경기도 고양시 일산동구 중산로 60, B203호 (중산동, 일산2차아이파크)",경기도 고양시 일산동구 중산동 1842 일산2차아이파크 
253,정상운영,농구,김포시,풍무동,경기도,국가대표 엘리트 농구아카데미,경기도 김포시 풍무로131번길 46(풍무동),경기도 김포시 풍무동 73
