row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
197,정상운영,축구,오산시,가수동,경기도,제이 앤 에스 풋볼아카데미,경기도 오산시 수목원로88번길 23-14(가수동),경기도 오산시 가수동 191
198,정상운영,축구,서구,원당동,인천광역시,드리머스 축구클럽,인천광역시 서구 이음대로 388(원당동),인천광역시 서구 원당동 1041-3 ABM타워
199,정상운영,축구,화성시,,경기도,최준형 봉담축구센터,경기도 화성시 봉담읍 샘마을길 39,경기도 화성시 봉담읍 상리 11-4
200,정상운영,축구,경주시,,경상북도,조이유소년축구클럽,경상북도 경주시 다불로 141 (용강동),경상북도 경주시 용강동 94-1
201,정상운영,축구,양주시,,경기도,공존풋살파크 양주점,경기도 양주시 청담로84번길 36-51 (고읍동),경기도 양주시 고읍동 176-10
202,정상운영,축구,화성시,,경기도,퍼스트 스포츠 아카데미,"경기도 화성시 노들길 6-12, 6층 (새솔동)",경기도 화성시 새솔동 99-3 
203,정상운영,축구,서구,둔산동,대전광역시,에스풋볼아카데미 둔산점,대전광역시 서구 대덕대로185번길 46 (둔산동),대전광역시 서구 둔산동 1079 트라이얼스타
204,정상운영,축구장,수원시,송산동,경기도,화산체육공원,경기도 화성시 태안로 263 (송산동),
205,정상운영,축구장,광양시,중동,전라남도,환경사업소축구장,전라남도 광양시 중마로 60 (중동),
206,정상운영,축구,무안군,남악리,전라남도,남악축구클럽,전라남도 무안군 삼향읍 대죽동로16번길 22,전라남도 무안군 삼향읍 남악리 2261
207,정상운영,축구,이천시,가산리,경기도,세계로 풋볼아카데미,경기도 이천시 부발읍 황무로 1976-10,경기도 이천시 부발읍 가산리 422-4
208,정상운영,축구,서구,왕길동,인천광역시,에피립토 풋볼클럽,인천광역시 서구 원당대로 331-14(왕길동),인천광역시 서구 왕길동 64-284
209,정상운영,축구장,신안군,,전라남도,자은두모운동장,자은면 송산리 산65,
210,정상운영,축구장,해남군,학동리,전라남도,우수영축구장,전라남도 해남군 문내면 관광레저로 12-36,전라남도 해남군 문내면 학동리 1035 우수영유스호스텔
211,정상운영,축구,구리시,,경기도,샤인풋볼클럽,경기도 구리시 장자대로 149(토평동),경기도 구리시 토평동 611-33
212,정상운영,축구,여주시,,경기도,주니스타FC,경기도 여주시 향교2길 6 (교동),경기도 여주시 교동 234
213,정상운영,축구,연수구,송도동,인천광역시,쿨키즈 축구교실,인천광역시 연수구 신송로 164(송도동),인천광역시 연수구 송도동 20-18
214,정상운영,축구장,합천군,초계리,경상남도,초계대공원 축구장,경상남도 합천군 초계면 동부로 1240,경상남도 합천군 초계면 초계리 4-1
215,정상운영,축구장,합천군,손목리,경상남도,대병체육공원 축구장,경상남도 합천군 용주면 황계폭포로 1444-15,경상남도 합천군 용주면 손목리 136-1
216,정상운영,축구,파주시,다율동,경기도,다율에프씨,경기도 파주시 해올2길 7(다율동),경기도 파주시 다율동 0
217,정상운영,축구,당진시,기지시리,충청남도,리틀스타FC 축구교실,충청남도 당진시 송악읍 틀모시로 768-17,충청남도 당진시 송악읍 기지시리 153-56
218,정상운영,축구장,화성시,,경기도,비봉인조잔디축구장,,비봉면 유포리 일원 비봉인공습지
219,정상운영,축구장,남양주시,부평리,경기도,부평리인조잔디구장,경기도 남양주시 진접읍 부마로106번길 136-1,경기도 남양주시 진접읍 부평리 59-1
220,정상운영,축구장,의정부시,민락동,경기도,활기축구장,경기도 의정부시 민락로 299 (민락동),경기도 의정부시 민락동 888
221,정상운영,축구,강서구,등촌동,서울특별시,강서풋볼아카데미,서울특별시 강서구 강서로68길 12 (등촌동),서울특별시 강서구 등촌동 683 인방빌딩
222,정상운영,축구,달성군,세천리,대구광역시,비젼풋볼클럽,대구광역시 달성군 다사읍 세천로7길 22-8,대구광역시 달성군 다사읍 세천리 1678-8
223,폐업,축구,수원시,곡반정동,경기도,피크 퍼포먼스,경기도 수원시 권선구 경수대로54번길 54(곡반정동),경기도 수원시 권선구 곡반정동 604-7
224,정상운영,축구,의정부시,신곡동,경기도,의정부 LKFC 유소년 축구클럽,경기도 의정부시 장곡로596번길 15 (신곡동),경기도 의정부시 신곡동 760-3 우정프라자
225,정상운영,축구장,남양주시,별내동,경기도,별내동 축구장(유소년),,경기 남양주시 별내동 908
226,정상운영,축구장,남양주시,별내동,경기도,"별내동 축구장(인조잔디, 풋살)",,경기 남양주시 별내동 863
227,정상운영,축구,군포시,금정동,경기도,주식회사 퍼스트스포츠아카데미,경기도 군포시 번영로587번안길 63 (금정동),경기도 군포시 금정동 719-2 소명빌딩
228,정상운영,축구,충주시,연수동,충청북도,아주풋살장 아주유소년 축구교실,충청북도 충주시 계명대로 215 (연수동),충청북도 충주시 연수동 1485 부광빌딩
229,정상운영,축구,순천시,신대리,전라남도,대국유소년스포츠,전라남도 순천시 해룡면 신대로 22,전라남도 순천시 해룡면 신대리 2038
230,정상운영,축구장,양평군,,경기도,양서레포츠공원축구장,양서면 용담리 425번지,경기 양평군 양서면 용담리 425
231,정상운영,축구,김해시,대청동,경상남도,한상운풋볼스튜디오,경상남도 김해시 번화1로84번길 28 (대청동),경상남도 김해시 대청동 72-4
232,정상운영,축구,밀양시,,경상남도,밀양밀성풋볼스포츠클럽,경상남도 밀양시 석정로 139(내이동),경상남도 밀양시 내이동 593-1 밀성초등학교
233,폐업,축구,김포시,,경기도,안정환에프씨김포점,경기도 김포시 양촌읍 향동로21번길 31-3,경기도 김포시 양촌읍 대포리 42-11
234,정상운영,축구,강서구,,서울특별시,아트체육,서울특별시 강서구 방화대로8길 24 (공항동),서울특별시 강서구 공항동 1344-6 눈빌리지
235,정상운영,축구장,용산구,,서울특별시,한강공원이촌지구축구장2,,
236,정상운영,축구,양천구,신정동,서울특별시,해바,서울특별시 양천구 목동서로 355 (신정동),서울특별시 양천구 신정동 322-1
237,정상운영,축구,시흥시,정왕동,경기도,배곧 주니어 스포츠클럽,경기도 시흥시 배곧4로 22 (정왕동),경기도 시흥시 정왕동 2475-1 배곧타운2
238,정상운영,축구,용인시,풍덕천동,경기도,수지에프씨,경기도 용인시 수지구 수지로342번길 32 (풍덕천동),경기도 용인시 수지구 풍덕천동 704-1
239,정상운영,축구,수원시,천천동,경기도,애플스포츠,"경기도 수원시 장안구 정자로41번길 12(천천동, 비단마을 신명아파트)",경기도 수원시 장안구 천천동 482 비단마을 신명아파트
240,정상운영,축구,동작구,신대방동,서울특별시,두나미스 축구 클럽,서울특별시 동작구 여의대방로22길 132(신대방동),서울특별시 동작구 신대방동 349-24
241,정상운영,축구,중구,운서동,인천광역시,PEC 스포츠 아카데미,"인천광역시 중구 영종대로196번길 15-25(운서동, 운서역 반도유보라 퍼스티지)",인천광역시 중구 운서동 3099-4 운서역 반도유보라 퍼스티지
242,정상운영,축구,김해시,어방동,경상남도,에이스풋볼스포츠클럽,경상남도 김해시 인제로188번길 6(어방동),경상남도 김해시 어방동 523 힐튼타워
243,정상운영,축구,고양시,풍동,경기도,드림스포츠 축구교실,경기도 고양시 일산동구 숲속마을로 20(풍동),경기도 고양시 일산동구 풍동 1278-2
244,정상운영,축구,고양시,백석동,경기도,(주)주니어유나이티드아카데미,경기도 고양시 일산동구 중앙로 1036(백석동),경기도 고양시 일산동구 백석동 1242 베스트 고양터미널
245,정상운영,축구,고양시,,경기도,백야유나이티드FC,경기도 고양시 일산동구 숲속마을1로 76(풍동),경기도 고양시 일산동구 풍동 1275 힘찬프라자
246,정상운영,축구,청주시,강서동,충청북도,J.T.J 풋볼아카데미,충청북도 청주시 흥덕구 가포산로 188(강서동),충청북도 청주시 흥덕구 강서동 204-6
247,정상운영,축구장,파주시,,경기도,조리체육공원축구장,,경기 파주시 조리읍 봉일천리 79-178
248,정상운영,축구장,화성시,,경기도,축구장(동학산공원(14호)),화성시 석우동 4,화성시 석우동 4
249,정상운영,축구장,화성시,,경기도,축구장(매송안보테마공원),화성시 매송면 어천리 222-6,화성시 매송면 어천리 222-6
250,정상운영,축구장,화성시,,경기도,축구장(송산체육시설),화성시 송산면 삼존리 124번지 일원,화성시 송산면 삼존리 124번지 일원
251,정상운영,축구장,화성시,,경기도,축구장(향남2 화합공원),화성시 향남읍 상신리 1256,화성시 향남읍 상신리 1256
252,정상운영,축구장,화성시,,경기도,축구장(마도근린공원),화성시 마도면 쌍송리 673,화성시 마도면 쌍송리 673
253,정상운영,축구장,화성시,,경기도,축구장(하길근린공원),화성시 향남읍 하길리 1409-1,화성시 향남읍 하길리 1409-1
254,정상운영,축구장,화성시,,경기도,축구장(동탄2 3호 체육공원),화성시 동탄면 장지리 산15,화성시 동탄면 장지리 산15
255,정상운영,축구장,화성시,,경기도,축구장(화성호 가축분뇨공공처리시설),화성시 마도면 청원리 공유수면,화성시 마도면 청원리 공유수면
256,정상운영,축구장,부천시,,경기도,성주산생활체육공원인조잔디구장,,경기 부천시 소사본동 188-6
257,정상운영,축구장,부천시,원미동,경기도,원미운동장,경기도 부천시 조마루로427번길 26 (원미동),경기도 부천시 원미동 8-16
258,정상운영,축구장,부천시,원미동,경기도,원미운동장 인조잔디구장,경기 부천시 원미동 16,경기 부천시 원미동 16
259,정상운영,축구장,강화군,,인천광역시,양도공설운동장,,
260,정상운영,축구장,화성시,,경기도,축구장(인곡1저류지),화성시 능동 1106,화성시 능동 1106
261,정상운영,축구장,화성시,,경기도,축구장(장안남산체육공원),화성시 장안면 사랑리 2-4,화성시 장안면 사랑리 2-4
262,정상운영,축구장,화성시,,경기도,풋살구장(행복근린공원),화성시 반월동 875,화성시 반월동 875
263,정상운영,축구장,화성시,,경기도,축구장(쌍봉산근린공원),화성시 우정읍 조암리 산28-2일원,화성시 우정읍 조암리 산28-2일원
264,정상운영,축구장,화성시,,경기도,축구장(비봉인공습지),화성시 비봉면 유포리 인공습지,화성시 비봉면 유포리 인공습지
265,정상운영,축구장,금정구,,부산광역시,구민운동장,,
266,정상운영,축구장,화성시,,경기도,축구장(동탄1호체육공원),화성시 영천동 670-2,화성시 영천동 670-2
267,정상운영,축구장,화성시,,경기도,축구장(매송체육공원),화성시 매송면 원평리 579,화성시 매송면 원평리 579
268,정상운영,축구장,,,울산광역시,굴화수질개선사업소축구장,,
269,정상운영,축구장,평택시,후사리,경기도,평택 서부공설운동장,경기도 평택시 청북읍 서해로 1528-18,
270,정상운영,축구장,평택시,숙성리,경기도,오성 체육시설 축구장,경기도 평택시 오성면 숙성시장길 54-7,
271,정상운영,축구장,평택시,옥길리,경기도,청북 새터공원 축구장,경기도 평택시 청북읍 안청로2길 60,
272,정상운영,축구장,화성시,,경기도,축구장(햇빛어린이공원(현대1호)),화성시 반월동 184-3,화성시 반월동 184-3
273,정상운영,축구장,화성시,,경기도,축구장(장안2첨단산업단지공원(2호)),화성시 장안면 수촌리 1470-1,화성시 장안면 수촌리 1470-1
274,정상운영,축구장,화성시,,경기도,축구장(도원체육공원),화성시 향남읍 행정리 478 ,화성시 향남읍 행정리 478 
275,정상운영,축구장,화성시,,경기도,축구장(동탄센트럴파크),화성시 반송동 59 ,화성시 반송동 59 
276,정상운영,축구장,화성시,,경기도,축구장(큰재봉공원),화성시 석우동 45,화성시 석우동 45
277,정상운영,축구장,화성시,,경기도,축구장(다람산근린공원),화성시 진안동 588일원,화성시 진안동 588일원
278,정상운영,축구장,화성시,,경기도,축구장(화성시청),화성시 납양읍 남양리 2000,화성시 납양읍 남양리 2000
279,정상운영,축구장,화성시,,경기도,축구장(한화 바이오밸리),화성시 마도면 청원리 1249,화성시 마도면 청원리 1249
280,정상운영,축구장,무안군,신정리,전라남도,해제축구장,전라남도 무안군 해제면 현해로 1695-42,
281,정상운영,축구장,영월군,주천리,강원도,주천고등학교 풋살경기장,강원도 영월군 주천면 주천로89번길 41,강원도 영월군 주천면 주천리 1430 주천중·고등학교
282,정상운영,축구장,하남시,신장동,경기도,미사리경정공원 잔디축구장,경기도 하남시 미사대로 505 (신장동),
283,정상운영,축구장,계양구,계산동,인천광역시,계산체육공원,인천광역시 계양구 주부토로 570 (계산동),인천광역시 계양구 계산동  907-1 계산체육공원
284,정상운영,축구장,세종시,아름동,세종특별자치시,아름풋살장2,세종특별자치시  바른3길 35 (아름동),
285,정상운영,축구장,광주시,늑현리,경기도,초월 생활체육공원 축구장,경기도 광주시 초월읍 곤지암천로 43-4,경기도 광주시 초월읍 늑현리 192-6
286,정상운영,축구장,계양구,작전동,인천광역시,작전어린이공원,인천광역시 계양구 아나지로307번길 1 (작전동),인천광역시 계양구 작전동  414 작전어린이공원 화장실
287,정상운영,축구장,세종시,금호리,세종특별자치시,부강생활체육공원축구장,세종특별자치시  부강면 금호선말길 1,세종특별자치시  부강면 금호리 823
288,정상운영,축구장,세종시,세종리,세종특별자치시,금강스포츠공원축구장,세종특별자치시  연기면 갈매로 169,세종특별자치시  연기면 세종리 551-25
289,정상운영,축구장,남구,용호동,부산광역시,백운포체육공원 축구장(마사구장),부산광역시 남구 백운포로 108 (용호동),부산광역시 남구 용호동  895-3 백운포체육공원 관리동
290,정상운영,축구장,,비산동,대구광역시,비산강변축구장,대구광역시 서구 염색공단천로 88 (비산동),대구광역시 서구 비산동  2049-18
291,정상운영,축구장,영월군,하송리,강원도,덕포 풋살경기장,강원도 영월군 영월읍 하송로 64,강원도 영월군 영월읍 하송리 242 영월군청사
292,정상운영,축구장,밀양시,,경상남도,삼문풋살경기장,경상남도 밀양시 삼문동,경상남도 밀양시 삼문동
293,정상운영,축구장,순천시,풍덕동,전라남도,국가정원스포츠센터 축구장,전라남도 순천시 국가정원1호길 162-11 (풍덕동),
294,정상운영,축구장,증평군,송산리,충청북도,증평 풋살경기장,충청북도 증평군 증평읍 인삼로 23,충청북도 증평군 증평읍 송산리 253
295,정상운영,축구장,세종시,도담동,세종특별자치시,아름풋살장,"세종특별자치시  다솜1로 220 (도담동, 도램마을 5단지)",
296,정상운영,축구장,순천시,조곡동,전라남도,조곡생활체육공원 장애인축구장,전라남도 순천시 자경1길 6 (조곡동),
297,정상운영,축구장,계양구,효성동,인천광역시,효성어린이공원,인천광역시 계양구 새벌로111번길 7 (효성동),인천광역시 계양구 효성동  223
298,정상운영,축구장,송파구,잠실동,서울특별시,잠실어울림축구장,서울특별시 송파구 탄천동로 211 (잠실동),서울특별시 송파구 잠실동  306
299,정상운영,축구장,기장군,,부산광역시,월드컵빌리지,부산광역시 기장군 일광면 체육공원1로 29,부산 기장군 일광면 체육공원1로 29
300,정상운영,축구장,고양시,,경기도,정발산공원축구장,,
301,정상운영,축구장,정선군,봉양리,강원도,봉양풋살경기장,강원 정선군 정선읍 봉양리 60-3,강원 정선군 정선읍 봉양리 60-3
302,정상운영,축구장,해남군,,전라남도,해남도립공원축구장,전남 해남군 삼산면 구림리 144,전남 해남군 삼산면 구림리 144
303,정상운영,축구장,고양시,마두동,경기도,강촌공원축구장,경기도 고양시 일산동구 강석로 132-1 (마두동),
304,정상운영,축구장,영주시,,경상북도,광복공원축구장,,
305,정상운영,축구장,해운대구,,부산광역시,센텀운동장,,
306,정상운영,축구장,동래구,,부산광역시,수영환경공원축구장,,대저동 2155
307,정상운영,축구장,창원시,,경상남도,도계체육공원축구장,,
308,정상운영,축구장,고양시,대화동,경기도,고양종합운동보조구장,경기도 고양시 일산서구 중앙로 1601 (대화동),
309,정상운영,축구장,고양시,대화동,경기도,고양종합운동장축구장,경기도 고양시 일산서구 중앙로 1601 (대화동),
310,정상운영,축구장,고창군,,전라북도,고창풋살장,,
311,정상운영,축구장,창원시,,경상남도,삼진운동장,진북면 지산리 61,
312,정상운영,축구장,김해시,,경상남도,상동운동장축구장,,
313,정상운영,축구장,달서구,,대구광역시,호림강나루공원축구장,달서구 대천동 900,
314,정상운영,축구장,해남군,송호리,전라남도,황토나라테마촌축구장,전라남도 해남군 송지면 땅끝해안로 1730,전라남도 해남군 송지면 송호리 550 땅끝황토테마촌
315,정상운영,축구장,양평군,,경기도,단월레포츠공원축구장,,
316,정상운영,축구장,춘천시,,강원도,공지천인조잔디구장,근화동 418-3,강원 춘천시 근화동 418-3
317,정상운영,축구장,진주시,충무공동,경상남도,진주종합경기장보조경기장,경상남도 진주시 동진로 415 (충무공동),
318,정상운영,축구장,보성군,장양리,전라남도,벌교생태공원축구장,전라남도 보성군 벌교읍 신정길 4-131,
319,정상운영,축구장,고창군,,전라북도,성송풋살장,,
320,정상운영,축구장,달성군,,대구광역시,다사축구장(금호강변체육시설(세천교)),다사읍 매곡리 354-1,
321,정상운영,축구장,연수구,청학동,인천광역시,용담공원축구장,인천광역시 연수구 용담로 61 (청학동),인천광역시 연수구 청학동  467 연수구노인인력관리센터
322,정상운영,축구장,동구,,광주광역시,용산생활체육시설인조잔디구장, 동구 화산로 318-26,광주 동구 화산로 318-26
323,정상운영,축구장,순천시,응령리,전라남도,상사축구장,전라남도 순천시 상사면 상사초등길 34,
324,정상운영,축구장,중구,목달동,대전광역시,중구체육복지센터,대전광역시 중구 산서로 346 (목달동),대전광역시 중구 목달동 444-1
325,정상운영,축구장,울주군,둔기리,울산광역시,대암체육공원축구장,울산광역시 울주군 삼동면 대암둔기로 148,
326,정상운영,축구장,여주시,후리,경기도,산북체육공원축구장,경기도 여주시 산북면 금품1로 36,경기도 여주시 산북면 후리 282
327,정상운영,축구장,옹진군,시도리,인천광역시,북도면종합운동장,인천광역시 옹진군 북도면 시도로86번길 51,
328,정상운영,축구장,양평군,,경기도,강상체육공원축구장,강상면 교평리 307번지,경기 양평군 강상면 교평리 307
329,정상운영,축구장,창녕군,,경상남도,부곡온천축구장,부곡면 거문리 231-3,경남 창녕군 부곡면 거문리 231-3
330,정상운영,축구장,청주시,,충청북도,용정축구공원축구장,청주시 상당구 1순환로1594번길 42,충북 청주시 상당구 1순환로1594번길 42
331,정상운영,축구장,합천군,용지리,경상남도,용주생활체육공원축구장(1),경상남도 합천군 용주면 용지2길 4-53,경상남도 합천군 용주면 용지리 795
332,정상운영,축구장,창녕군,,경상남도,유어마수원체육시설,경남 창녕군 유어면 미구리 588,경남 창녕군 유어면 미구리 588
333,정상운영,축구장,서귀포시,고성리,제주특별자치도,일출고성운동장,제주특별자치도 서귀포시 성산읍 일주동로 4318,
334,정상운영,축구장,양평군,,경기도,강하체육공원축구장,,
335,폐업,축구장,안산시,,경기도,원시운동장,원시동 782,경기 안산시 단원구 원시동 782
336,정상운영,축구장,여주시,,경기도,강천체육공원축구장,강천면 간매리 171 (귀안골길 23),경기 여주시 강천면 간매리 171
337,정상운영,축구장,순천시,,전라남도,상하수축구장2,,
338,정상운영,축구장,서산시,갈산동,충청남도,서산종합운동장 보조경기장,충청남도 서산시 안견로 661 (갈산동),
339,정상운영,축구장,,월암동,대구광역시,성서산업단지체육시설내축구장,대구광역시 달서구 성서공단로22길 25 (월암동),대구광역시 달서구 월암동  1-18
340,정상운영,축구장,홍성군,,충청남도,광천생활체육공원경기장,,
341,정상운영,축구장,고성군,,강원도,토성공설운동장,,
342,정상운영,축구장,달성군,,대구광역시,하빈면민운동장,하빈면 하빈로 84길 1,
343,정상운영,축구장,용인시,풍덕천동,경기도,수지체육공원축구장,경기도 용인시 수지구 신수로683번길 31 (풍덕천동),경기도 용인시 수지구 풍덕천동 17-1 수지체육공원
344,정상운영,축구장,시흥시,신천동,경기도,신천동축구장,경기도 시흥시 포도원로 24 (신천동),
345,정상운영,축구장,곡성군,연화리,전라남도,심청체육공원,전라남도 곡성군 오산면 오산로 973,
346,정상운영,축구장,영천시,,경상북도,영천강변체육공원축구장,고경면 단포리 375-4,경북 영천시 고경면 단포리 375-4
347,정상운영,축구장,,,부산광역시,"삼락생태공원축구장(A,B구장)",,
348,정상운영,축구장,,,부산광역시,"삼락생태공원축구장(C,D구장)",,
349,정상운영,축구장,사천시,벌리동,경상남도,삼천포보조축구장,경상남도 사천시 주공로 32 (벌리동),
350,정상운영,축구장,서구,,광주광역시,상무시민공원종합운동장,,시민공원로 101
351,정상운영,축구장,,,대구광역시,성서이곡운동장축구장,,달서구 이곡동
352,정상운영,축구장,영덕군,성내리,경상북도,영해생활체육공원축구장,경상북도 영덕군 영해면 영덕로 1582,경상북도 영덕군 영해면 성내리 129-1
353,정상운영,축구장,여주시,,경기도,능서레포츠공원축구장,능서면 신지리 254-2 (능서공원길 101),경기 여주시 능서면 신지리 254-2
354,정상운영,축구장,의령군,,경상남도,봉수공설운동장,경남 의령군 봉수면 죽전리 1278-7,경남 의령군 봉수면 죽전리 1278-7
355,정상운영,축구장,산청군,어서리,경상남도,생초체육공원 축구장(2구장),경상남도 산청군 생초면 생초로 10,경상남도 산청군 생초면 어서리 213 생초체육공원
356,정상운영,축구장,목포시,,전라남도,북항환경관리소축구장,오림동123번지,전남 여수시 오림동 123
357,정상운영,축구장,용인시,,경기도,용인시축구센터,원삼면 죽능리 532 외11,경기 용인시 처인구 원삼면 죽능리 532
358,정상운영,축구장,남해군,,경상남도,상주한려해상체육공원축구장,경남 남해군 상주면 상주리 1780,경남 남해군 상주면 상주리 1780
359,정상운영,축구장,안양시,호계동,경기도,자유공원 축구장,경기도 안양시 동안구 평촌대로 70 (호계동),경기도 안양시 동안구 호계동  1112-1
360,정상운영,축구장,보은군,적암리,충청북도,구병산천연잔디구장,충청북도 보은군 마로면 적암길 56-18,충청북도 보은군 마로면 적암리 180
361,정상운영,축구장,제주시,고산리,제주특별자치도,한경축구장,제주특별자치도 제주시 한경면 칠전로 41,제주특별자치도 제주시 한경면 고산리 1881-2
362,정상운영,축구장,용인시,상현동,경기도,상현레스피아축구장,경기도 용인시 수지구 광교마을로 128 (상현동),경기도 용인시 수지구 상현동 609
363,정상운영,축구장,경주시,,경상북도,내남생활체육공원축구장,,경북 경주시 내남면 덕천리 897-3
364,정상운영,축구장,아산시,,충청남도,선장면축구장,,
365,정상운영,축구장,순창군,,전라북도,섬진강군민체육공원축구장,유등면 오교리524-135 일대,전북 순창군 유등면 오교리 524-135
366,정상운영,축구장,서귀포시,대포동,제주특별자치도,중문단지축구장,제주특별자치도 서귀포시 이어도로 120-73 (대포동),
367,정상운영,축구장,평창군,횡계리,강원도,대관령트레이닝센터,강원도 평창군 대관령면 대관령로 83-1,강원도 평창군 대관령면 횡계리 324-22
368,정상운영,축구장,합천군,성산리,경상남도,군민생활체육공원인조잔디축구장(4),경상남도 합천군 용주면 손목3길 76-82,경상남도 합천군 용주면 성산리 959-2
369,정상운영,축구장,양평군,,경기도,옥천레포츠공원축구장,옥천면 옥천리 771번지,경기 양평군 옥천면 옥천리 771
370,정상운영,축구장,순천시,장천동,전라남도,상하수축구장1,전라남도 순천시 장명로 30 (장천동),전라남도 순천시 장천동 53-1 순천시청
371,정상운영,축구장,광양시,구산리,전라남도,축구전용2구장,전라남도 광양시 광양읍 매천로 695-20,
372,정상운영,축구장,함안군,,경상남도,함안면운동장,함안면 봉성리 1238-3,경남 함안군 함안면 봉성리 1238-3
373,정상운영,축구장,수원시,,경기도,여기산인조잔디구장,서둔동 259-5,서둔동 259-5
374,정상운영,축구장,광산구,운남동,광주광역시,운남체육시설단지축구장,광주광역시 광산구 풍영철길로 123 (운남동),광주광역시 광산구 운남동 517-12
375,정상운영,축구장,철원군,군탄리,강원도,공설운동장보조경기장,강원도 철원군 갈말읍 갈말로 53-1,강원도 철원군 갈말읍 군탄리 산99-2 철원종합운동장
376,정상운영,축구장,부천시,춘의동,경기도,부천종합운동장 보조구장,경기도 부천시 소사로 482 (춘의동),"경기도 부천시 춘의동 8 부천종합운동장,국궁장,체육관"
377,정상운영,축구장,상주시,복룡동,경상북도,상주시생활체육공원축구장,경상북도 상주시 영남제일로 1432 (복룡동),
378,정상운영,축구장,남해군,당항리,경상남도,남면공설운동장,경상남도 남해군 남면 남서대로 748,경상남도 남해군 남면 당항리 1329-2 남면공설운동장
379,정상운영,축구장,하동군,고절리,경상남도,하동군공설운동장보조구장,경상남도 하동군 적량면 공설운동장로 207,
380,폐업,축구장,임실군,관촌리,전라북도,사선대축구장,전라북도 임실군 관촌면 사선2길 68-7,
381,정상운영,축구장,북구,,광주광역시,첨단체육공원축구장,북구 임방울대로 877,광주 북구 임방울대로 877
382,정상운영,축구장,달성군,하산리,대구광역시,하빈지구강변축구장,대구광역시 달성군 하빈면 하빈남로 526,
383,정상운영,축구장,여수시,오림동,전라남도,진남보조경기장,전라남도 여수시 진남체육관길 74 (오림동),전라남도 여수시 오림동  104 진남경기장
384,정상운영,축구장,김해시,,경상남도,안동체육공원축구장,,
385,정상운영,축구장,합천군,용지리,경상남도,용주생활체육공원축구장(2),경상남도 합천군 용주면 용지2길 4-53,경상남도 합천군 용주면 용지리 795
386,정상운영,축구장,광양시,마동,전라남도,마동축구전용2구장,전라남도 광양시 무등길 90 (마동),
387,정상운영,축구장,평택시,합정동,경기도,소사벌레포츠타운축구장(인조잔디),경기도 평택시 평남로 616 (합정동),
388,정상운영,축구장,안산시,,경기도,능길운동장,신길동 1053,신길동 1053
389,정상운영,축구장,함양군,,경상남도,함양종합운동장축구장,,
390,정상운영,축구장,태안군,달산리,충청남도,달산포체육공원,충청남도 태안군 남면 달산포로 85-54,
391,정상운영,축구장,여주시,,경기도,금사체육공원축구장,금사면 이포리 401 (이여로 1281),경기 여주시 금사면 이포리 401
392,정상운영,축구장,평택시,신대동,경기도,신대레포츠공원축구장,경기도 평택시 평택로163번길 29-1 (신대동),
393,정상운영,축구장,홍천군,속초리,강원도,동면공설운동장,강원도 홍천군 동면 공작산로 456,
394,정상운영,축구장,광산구,,광주광역시,첨단종합운동장축구장,,광주 광산구 산월동 35-1
395,정상운영,축구장,합천군,,경상남도,삼가체육공원축구장,,경남 합천군 삼가면 일부리 574
396,정상운영,축구장,합천군,성산리,경상남도,군민생활체육공원풋살구장,경상남도 합천군 용주면 손목3길 76-82,경상남도 합천군 용주면 성산리 959-2
397,정상운영,축구장,함안군,,경상남도,함안축구전용구장2,가야읍 도항리 249-1,경남 함안군 가야읍 도항리 249-1
398,정상운영,축구장,화천군,,강원도,생활체육공원인조잔디구장,하남면 위라리 489-1,강원 화천군 하남면 위라리 489-1
399,정상운영,축구장,남해군,서상리,경상남도,비자인조구장,경상남도 남해군 서면 남서대로1687번길 28-12,경상남도 남해군 서면 서상리 1316-5
400,정상운영,축구장,김포시,,경기도,솔터축구장,마산동 642-1,경기 김포시 마산동 642-1
401,정상운영,축구장,인제군,원통리,강원도,원통생활체육공원,강원도 인제군 북면 원통로117번길 72,
402,정상운영,축구장,사천시,신흥리,경상남도,곤명축구장,경상남도 사천시 곤명면 만지2길 50-13,
403,정상운영,축구장,울주군,거리,울산광역시,상북운동장,울산광역시 울주군 상북면 길천산업1길 17,울산광역시 울주군 상북면 거리 1161-4 상북면민운동장
404,정상운영,축구장,서구,,광주광역시,풍암생활체육공원축구장,풍암공원로 20,광주 서구 풍암공원로 20
405,정상운영,축구장,울주군,보은리,울산광역시,삼동면민운동장,울산광역시 울주군 삼동면 삼동로 411,
406,정상운영,축구장,영암군,용앙리,전라남도,삼호사계절천연잔디축구장,전라남도 영암군 삼호읍 대불주거9로 27,
407,정상운영,축구장,경주시,,경상북도,알천축구장(2),경북 경주시 구황동 883-1,경북 경주시 구황동 883-1
408,정상운영,축구장,,,대구광역시,산격축구장,북구 산격동,북구 산격동
409,정상운영,축구장,양평군,,경기도,양평생활체육공원축구장,,
410,정상운영,축구장,양평군,,경기도,개군레포츠공원축구장,개군면 하자포리 425-15번지,경기 양평군 개군면 하자포리 425-15
411,정상운영,축구장,함양군,,경상남도,마천생활체육공원잔디구장,,
412,정상운영,축구장,안산시,,경기도,풍경운동장,초지동 740-3,초지동 740-3
413,정상운영,축구장,남해군,,경상남도,나비인조구장,서면 서상리 1182-1,경남 남해군 서면 서상리 1182-1
